model,store_id,sku_id,n,actual_units,wape,mape,mape_coverage,mae,rmse,smape,bias
catboost,STORE0012,SKU0036,14,655.0,0.22293818176239802,0.23645843968668626,1.0,10.430322075312192,12.3958385712514,0.22567584943075708,-0.01178582174262547
catboost,STORE0001,SKU0002,14,954.0,0.22292974498206775,1.3059825199774646,1.0,15.191069765206617,22.058505327881676,0.2720412326423264,0.05681230529944526
catboost,STORE0005,SKU0071,14,460.0,0.22287797803580647,0.3766435740900534,1.0,7.3231335640336415,9.69522487284007,0.24871447826346876,0.016499217330262262
catboost,STORE0007,SKU0001,14,1190.0,0.222874329977591,0.4467125528337981,1.0,18.944318048095234,23.086597156984865,0.26408725399963523,-0.017295081799535015
catboost,STORE0008,SKU0030,14,737.0,0.2228513670697696,0.2571165553212239,1.0,11.7315326807443,13.261100613279465,0.22742375353132097,0.0726641266769296
catboost,STORE0012,SKU0089,14,590.0,0.22280716716649632,0.19744547224478087,1.0,9.389730616302344,13.208195336316237,0.21401521116712946,-0.1179811518660744
catboost,STORE0008,SKU0038,14,1628.0,0.22263720687479474,0.22960750546990796,1.0,25.889526628011847,32.38118555964858,0.22171015575201394,-0.03540980194568598
catboost,STORE0012,SKU0004,14,1315.0,0.22260116503315414,0.3194125519339868,1.0,20.908609429899833,27.657853692202263,0.2372961560147516,-0.030953388796148007
catboost,STORE0004,SKU0039,14,282.0,0.2224086656545321,0.22345654675128995,1.0,4.479945979612718,6.074351769056358,0.21588273919137355,-0.038340367451480804
catboost,STORE0010,SKU0075,14,475.0,0.22231190475347554,0.2785820048060988,1.0,7.5427253398500635,9.795528646204955,0.23402752142564456,-0.004408801239561185
catboost,STORE0008,SKU0080,14,1359.0,0.22207377480969406,1.0633691562966479,1.0,21.55701856902673,31.77655312587534,0.2669798690412433,-0.04051019359429238
catboost,STORE0012,SKU0010,14,552.0,0.22204278559881938,0.23319668144926356,1.0,8.754829832182022,10.365658650450616,0.22604675775861607,-0.04193346098943099
catboost,STORE0007,SKU0044,14,1071.0,0.22192153446037613,0.3073483138386782,1.0,16.976997386218773,22.13265692385116,0.24440052070696774,-0.01169489437113402
catboost,STORE0008,SKU0048,14,1241.0,0.2218611230273131,0.2526143727168239,1.0,19.666403834063967,25.475414799821923,0.23433629008449144,-0.04493929051491674
catboost,STORE0009,SKU0091,14,302.0,0.22167386828678906,0.2497464356728194,1.0,4.781822015900736,5.162709913999386,0.24172744149376105,-0.06159517981575032
catboost,STORE0007,SKU0026,14,1113.0,0.21984766680507487,0.29007972060933723,1.0,17.47788951100345,24.22610806103165,0.23523056094935405,0.037088800972087964
catboost,STORE0009,SKU0020,14,639.0,0.2197978011074101,0.4133350559474445,1.0,10.032199636259646,13.40083476522412,0.254445572834127,0.038840451034431345
catboost,STORE0010,SKU0018,14,1117.0,0.2193279551810694,0.2583603534970433,1.0,17.499237566946753,21.456446655547182,0.22776141925234503,0.02954472596852166
catboost,STORE0002,SKU0002,14,862.0,0.2192537399727975,0.2197124205337339,1.0,13.499765989753675,15.47842323509406,0.22775918816685237,-0.09119659317881683
catboost,STORE0006,SKU0075,14,592.0,0.21905382171806617,0.2301529553527952,1.0,9.26284731836394,10.613809270355558,0.22924922175501344,-0.09946257880862468
catboost,STORE0002,SKU0020,14,645.0,0.2186017331778844,0.20423318932420917,1.0,10.071294135695387,12.553385091396391,0.2210083350186903,-0.1387963017110001
catboost,STORE0001,SKU0023,14,1189.0,0.21850460745917094,0.32302906383711294,1.0,18.55728416206816,25.751534191639955,0.2378068354661825,0.024704420937759982
catboost,STORE0004,SKU0090,14,284.0,0.21833430725133657,0.26757502891553925,1.0,4.4290673756699706,5.828314920068465,0.21475578839681747,0.144262460626696
catboost,STORE0003,SKU0039,14,191.0,0.21806831024425197,0.35254339173261284,1.0,2.9750748040465806,3.985014401158129,0.24083217392407058,0.028270228546123814
catboost,STORE0008,SKU0099,14,1683.0,0.21792926841785587,0.25528854772163434,1.0,26.19821133908939,31.155331135828884,0.2335481991340495,-0.045250804591565795
catboost,STORE0004,SKU0102,14,1893.0,0.217778528796751,0.29907810555805087,1.0,29.446768215160688,36.88301320425866,0.23112562405921655,0.09213938313338516
catboost,STORE0008,SKU0046,14,1773.0,0.21775458857956934,0.274076583401016,1.0,27.57706325368403,36.22183226581715,0.2404230238662815,-0.08525284377018974
catboost,STORE0004,SKU0079,14,1285.0,0.21770647869244028,0.2388802041095641,1.0,19.982344651413268,25.33523484126379,0.22162248855927022,-0.010054008955963681
catboost,STORE0005,SKU0051,14,1281.0,0.21766407066962698,0.2111144035217494,1.0,19.91626246627087,23.264462621082487,0.22827849344055934,-0.16499571148393494
catboost,STORE0003,SKU0024,14,659.0,0.217297273640376,0.23609245510118188,1.0,10.228493094929126,12.537600902734688,0.2181155700929159,-0.0006590811874072733
catboost,STORE0005,SKU0043,14,925.0,0.2170782435395275,0.22681451768839916,1.0,14.342669662433067,18.308148107422333,0.2236127503768843,-0.08166860483363664
catboost,STORE0009,SKU0086,14,145.0,0.2169626446593317,0.24325697690494447,1.0,2.247113105400221,2.907078332200724,0.2245177877856415,-0.0029510010695561243
catboost,STORE0009,SKU0060,14,817.0,0.21688088273546052,0.2432296899986003,1.0,12.656548656776518,14.605404620138389,0.2257581765419918,-0.01912328074934765
catboost,STORE0005,SKU0048,14,1173.0,0.21685339765974498,0.2772695780418952,1.0,18.169216818205776,21.497392157272206,0.2341102626391673,0.062131861605314
catboost,STORE0006,SKU0007,14,453.0,0.21671392634771605,0.30772338844594416,1.0,7.012243473965384,8.78219188582338,0.2355796378953496,-0.015406975842361685
catboost,STORE0007,SKU0032,14,940.0,0.2163194079188268,0.19102151161902775,1.0,14.524303103121229,28.10862205929136,0.18295298127419887,-0.04854556204709898
catboost,STORE0013,SKU0027,14,1226.0,0.2161006694089566,0.25619346060941434,1.0,18.924244335384344,27.00659192489546,0.22159869696054413,0.005371682041487688
catboost,STORE0004,SKU0045,14,1259.0,0.21518465804968714,0.3009750123030085,1.0,19.351248891754008,22.186838422042864,0.2465403607212782,0.0982036405450911
catboost,STORE0003,SKU0037,14,1223.0,0.21510759172520968,0.2600051769277253,1.0,18.791184619995104,21.925249741370408,0.22483664462061376,0.022650163042814708
catboost,STORE0002,SKU0010,14,377.0,0.2149065896364132,0.3542463004362724,1.0,5.787127449494841,9.780058111556642,0.22172165218179615,0.10146906912105161
catboost,STORE0008,SKU0087,14,544.0,0.2149005238994286,0.21937094495403117,1.0,8.35042035723494,10.129562799442967,0.21998514809217193,-0.09304452561457406
catboost,STORE0006,SKU0092,14,1299.0,0.2148981978282408,0.1568810855064457,0.9285714285714286,19.939482784206056,31.678723437484877,0.2744079922085472,0.07996635518737648
catboost,STORE0004,SKU0023,14,1222.0,0.2146459215792887,0.30382780878524,1.0,18.73552258356363,22.748828077450774,0.2523150411925658,0.02217436457174614
catboost,STORE0012,SKU0006,14,1388.0,0.2143906735549272,0.36166417090821074,1.0,21.255303921017067,30.081803723971223,0.24647822137162176,0.13564230124206159
catboost,STORE0011,SKU0003,14,339.0,0.21421858862068557,0.2440525974516826,1.0,5.187150110172316,6.156520455448817,0.22623250149752724,-0.04571574103410196
catboost,STORE0007,SKU0099,14,1133.0,0.2140748141057986,0.2614963728806206,1.0,17.32476888441927,20.73994367228647,0.22126232365812082,0.10770115882916743
catboost,STORE0006,SKU0087,14,391.0,0.21402879728167798,0.3400747158006898,1.0,5.977518552652578,8.370609871446966,0.23065168076065137,0.036136884039300855
catboost,STORE0009,SKU0037,14,1292.0,0.21378678921227182,0.31414239816915057,1.0,19.72946654730394,25.259629717418253,0.23594550336514675,0.08279109898042573
catboost,STORE0012,SKU0094,14,813.0,0.2137019016361323,0.2577637684960821,1.0,12.409974716441113,14.93055614041263,0.22337717122468073,0.0010503766017928233
catboost,STORE0004,SKU0049,14,781.0,0.21341865483472183,0.21614770001691633,1.0,11.905712101851268,14.525905404376255,0.2135968822374915,-0.027335472517153563
catboost,STORE0009,SKU0013,14,1701.0,0.21323434766288027,0.25353389354332606,1.0,25.90797324103995,34.309971044952306,0.2379631977493331,-0.056907903353639266
catboost,STORE0012,SKU0048,14,1115.0,0.21317734801835353,0.2296694832143987,1.0,16.978053074318872,22.952764587656425,0.22133194714892773,-0.1301274709979346
catboost,STORE0003,SKU0061,14,1121.0,0.21303859226986457,0.19985709925338996,1.0,17.058304423894157,24.93904129175141,0.20481381736998783,-0.07208053095175183
catboost,STORE0001,SKU0039,14,303.0,0.2128359849690207,0.2027874374946222,1.0,4.606378817543805,6.025259339230206,0.21027487613321805,-0.09551087781096455
catboost,STORE0001,SKU0097,14,1117.0,0.2124455571837348,0.21441942323709948,1.0,16.950120526730842,20.438014524158255,0.2118578322807745,-0.05527065689980396
catboost,STORE0008,SKU0027,14,2431.0,0.2119458690066357,0.26487812476245576,1.0,36.802886253937956,46.05457087268176,0.23823185054012663,-0.09592178845315276
catboost,STORE0008,SKU0064,14,1430.0,0.21128825472011065,0.21947547133509127,1.0,21.58158601783987,24.380166573932588,0.2101847302802173,-0.007977330122295364
catboost,STORE0008,SKU0094,14,1177.0,0.21122069926710327,0.1918468857260826,1.0,17.757625931241467,22.81670085918152,0.21244334965034198,-0.1387454632390847
catboost,STORE0013,SKU0008,14,179.0,0.2110688200833306,0.29034413152685545,1.0,2.698665628208299,3.3164783217231735,0.22580604831478487,0.07426414941797001
catboost,STORE0010,SKU0004,14,1388.0,0.21088768417926998,0.25668259510564556,1.0,20.908007545773337,25.757992421249497,0.2250273443870562,-0.038279286502199444
catboost,STORE0002,SKU0030,14,632.0,0.21074455263205022,0.22284368355768236,1.0,9.513611233103981,11.854440905897578,0.2170845310482383,-0.04227045090207748
catboost,STORE0006,SKU0029,14,550.0,0.2105725185096138,0.23960477406326763,1.0,8.27249179859197,9.374177204580706,0.22158768891073288,0.005563857494985572
catboost,STORE0001,SKU0029,14,595.0,0.2105117273208053,0.2527661626879466,1.0,8.946748411134225,10.808669722600289,0.22116463435057757,0.04880948885126033
catboost,STORE0003,SKU0064,14,987.0,0.21049195699945783,0.28222629785074954,1.0,14.839682968461776,18.620572005229526,0.22121581629422857,0.08801801788620113
catboost,STORE0010,SKU0081,14,1047.0,0.21041718749461472,0.19780328003974113,1.0,15.736199664775828,20.137866780909807,0.22073407996584646,-0.1575758083569524
catboost,STORE0004,SKU0007,14,466.0,0.21037559440045056,0.2182025306267053,1.0,7.0025019279007115,8.257927101422698,0.22006306981253906,-0.09000788890646809
catboost,STORE0002,SKU0037,14,1200.0,0.2103185847314794,0.2156120848733207,1.0,18.027307262698237,22.521550762697103,0.20596078902144757,-0.013568707817993998
catboost,STORE0004,SKU0057,14,1483.0,0.21003247763434704,0.21661558064269476,1.0,22.248440309409762,29.126656934603773,0.21664421729762268,-0.12926631236012998
catboost,STORE0005,SKU0096,14,1530.0,0.2098995378323404,0.2708433406404411,1.0,22.939020920248627,27.238925542865484,0.23104310572193382,-0.03691409965360318
catboost,STORE0013,SKU0065,14,548.0,0.20955547415023779,0.22186759549674798,1.0,8.202599988166451,11.12081090123384,0.21925142714759738,-0.07027001450293362
catboost,STORE0011,SKU0040,14,548.0,0.20942045712535728,0.22854304099157519,1.0,8.1973150360497,10.260257226583388,0.21309625340602592,0.023937587748720707
catboost,STORE0005,SKU0094,14,1048.0,0.20941088635930397,0.2565902744730786,1.0,15.675900636039326,20.601662843163663,0.22581180469160414,-0.04971722880285688
catboost,STORE0006,SKU0100,14,1293.0,0.20928838799384047,0.23954266605134494,1.0,19.329277548288267,24.01935871912109,0.20436104942312952,0.09968414200486135
catboost,STORE0008,SKU0033,14,1750.0,0.20888763073619934,0.2075238059805255,1.0,26.110953842024916,31.91796002378167,0.21180799564005218,-0.05617569624385979
catboost,STORE0008,SKU0100,14,1462.0,0.20881222586891113,0.20992821427799843,1.0,21.805962444310577,23.64108494909066,0.21713983221201175,-0.10412409547304433
catboost,STORE0008,SKU0072,14,583.0,0.2085647469717086,0.2550398604644485,1.0,8.685231963179008,11.063987074222734,0.2200018833381622,-0.015482403558348635
catboost,STORE0008,SKU0045,14,1369.0,0.20830841192009322,0.2151102513459116,1.0,20.369586851329114,24.79840377624053,0.20985199217453426,0.018488173680273643
catboost,STORE0004,SKU0002,14,1095.0,0.20828304173399453,0.20607755116986487,1.0,16.290709335623145,19.470018685996468,0.20994464052859835,-0.062096005061401637
catboost,STORE0005,SKU0068,14,689.0,0.2080504314162462,0.21342588485818742,1.0,10.239053374699546,11.788358459981374,0.20575211922737754,0.004578193256184167
catboost,STORE0008,SKU0002,14,1009.0,0.20750745903526366,0.22807302310044633,1.0,14.955359011898645,16.87749867928267,0.2118919637506834,-0.004967691813391184
catboost,STORE0003,SKU0068,14,530.0,0.20703516533396055,0.22686380948203114,1.0,7.837759830499935,9.746329525555655,0.2284452028653007,-0.10379618756615108
catboost,STORE0010,SKU0051,14,907.0,0.2070214097085324,0.38030788904931373,1.0,13.412029900402777,18.710929584503628,0.2299900363074026,0.007062500088013502
catboost,STORE0002,SKU0046,14,1470.0,0.20691334096642863,0.19928337701271934,1.0,21.725900801475007,30.77609822053805,0.20705565441324286,-0.13997225615514508
catboost,STORE0009,SKU0011,14,293.0,0.20684681372171895,0.3685657536787799,1.0,4.329008315747403,6.153250633061555,0.24335438665588385,0.05176017162272715
catboost,STORE0001,SKU0095,14,501.0,0.20663959671973112,0.2201849039415593,1.0,7.3947455683275205,8.808600065871035,0.20977580904851817,-0.057730484667832926
catboost,STORE0004,SKU0047,14,1200.0,0.20628008514665575,0.3114815507752308,1.0,17.681150155427634,26.52596160569824,0.2317028374285603,0.040438734381359004
catboost,STORE0001,SKU0050,14,267.0,0.20575638056530812,0.21753555074284744,1.0,3.9240681150669476,4.637195102361547,0.20737478231214393,-0.01723364616581297
catboost,STORE0002,SKU0014,14,713.0,0.20551329229373247,0.20250314517558227,1.0,10.466498386102232,13.31227532776701,0.20366464051027386,-0.06925931267403551
catboost,STORE0011,SKU0009,14,904.0,0.20547706933101234,0.32731225418762183,1.0,13.26794790537394,17.247286681618316,0.2368161756272576,0.0015788742288528207
catboost,STORE0004,SKU0012,14,1052.0,0.20540084282528004,0.2113744632715189,1.0,15.434406189442472,21.311386043587746,0.20327936556792575,-0.06281715128943002
catboost,STORE0001,SKU0076,14,455.0,0.20533743365858703,0.20315198815950325,1.0,6.673466593904079,7.841195474063961,0.20632475467659436,-0.07279363438535608
catboost,STORE0001,SKU0080,14,1224.0,0.20515333795502658,0.20123555506575408,1.0,17.936263261210893,22.396677548958372,0.19281435596565846,0.021976014969489536
catboost,STORE0003,SKU0077,14,729.0,0.2040949283352668,0.227969223619415,1.0,10.627514482600677,12.20220136601893,0.20846484258177483,0.01608893364986057
catboost,STORE0004,SKU0055,14,228.0,0.20388769270598853,0.22442507139592435,1.0,3.3204567097832416,3.9858828154504695,0.2093715757593189,-0.037886796746928166
catboost,STORE0004,SKU0093,14,1345.0,0.20388308463738175,0.1806801225031982,1.0,19.587339202662747,25.856883065680375,0.20037645283658875,-0.14919926469959868
catboost,STORE0002,SKU0060,14,598.0,0.20362452826001398,0.279967913978103,1.0,8.697676278534884,10.724945952718436,0.2186832394535723,0.10116915052419975
catboost,STORE0004,SKU0024,14,1022.0,0.2029848202850287,0.199888727930087,1.0,14.817891880807096,17.11873485468437,0.2070329888375361,-0.09400064368752242
catboost,STORE0012,SKU0095,14,442.0,0.20284956092712214,0.18326696452791733,1.0,6.4042504235562845,9.111340044696922,0.1951584053721296,-0.10596300741263842
catboost,STORE0003,SKU0052,14,632.0,0.20267723637039053,0.21581195306720255,1.0,9.14942952757763,11.485209785529914,0.20622854348577296,-0.026508679501988753
catboost,STORE0012,SKU0007,14,380.0,0.20196826833090942,0.20952996650324626,1.0,5.481995854696113,7.774258725789945,0.19745604066573533,-0.029649432736196815
catboost,STORE0010,SKU0073,14,138.0,0.20188836668355498,0.22848458891974668,1.0,1.9900424715950418,2.3663275855748735,0.20759686868110355,-0.004814763187294874
catboost,STORE0011,SKU0005,14,1749.0,0.20186966521501362,0.18227500521732254,1.0,25.21928889007563,38.5485064951426,0.19543788639322393,-0.13668722946891973
catboost,STORE0005,SKU0021,14,911.0,0.2018502894868032,0.20269898003643388,1.0,13.134686694462692,15.537376411605075,0.20586116648024677,-0.050686448179033554
catboost,STORE0011,SKU0068,14,657.0,0.20180662084857082,0.20693226157596495,1.0,9.470496421250788,11.37888339488639,0.21379974086869494,-0.07390405352322599
catboost,STORE0009,SKU0087,14,419.0,0.20179431651371288,0.20907457280669736,1.0,6.039415615660407,7.138061648139299,0.21288621860394968,-0.10986490487037183
catboost,STORE0006,SKU0005,14,1530.0,0.20168006269673994,0.25558980594344904,1.0,22.040749709000863,27.360270560466766,0.23066866836330796,-0.05752439909172746
catboost,STORE0001,SKU0098,14,731.0,0.20148502879364016,0.20394370132797376,1.0,10.520396860582212,13.272318201123642,0.20551036207427203,-0.10332817379707293
catboost,STORE0008,SKU0098,14,692.0,0.20147062483824874,0.22818415069392567,1.0,9.958405170576295,12.005569847473412,0.21687097279611134,-0.06711962741837553
catboost,STORE0005,SKU0040,14,431.0,0.2013526392045984,0.27885403960688626,1.0,6.198784821227279,8.174942937422072,0.216495183399845,0.09166235587472027
catboost,STORE0013,SKU0090,14,173.0,0.20114882584062713,0.18766721515510884,1.0,2.4856247764591783,3.0357148696496927,0.20843825445219868,-0.1469591195711451
catboost,STORE0012,SKU0086,14,129.0,0.20076673948378534,0.22748307786743163,1.0,1.849922099529165,2.685976196208708,0.19089545323029963,0.058793947291126955
catboost,STORE0008,SKU0011,14,338.0,0.20044954222753145,0.19640435388315616,1.0,4.839424662350402,6.885291793207047,0.1837620400688879,0.0348974393796818
catboost,STORE0012,SKU0065,14,842.0,0.199663881895758,3.6062850510883058,1.0,12.008356325444876,18.16997245899509,0.27568673810158956,0.03823908009496499
catboost,STORE0005,SKU0012,14,1056.0,0.19887088198749914,0.2711710910840635,1.0,15.000546527057079,18.77551330094309,0.225529643800332,-0.043824436224982805
catboost,STORE0011,SKU0069,14,1593.0,0.19882013236429666,0.19650220391531742,1.0,22.622890775451758,33.08506298892811,0.2044832386116743,-0.12301780233994056
catboost,STORE0010,SKU0030,14,637.0,0.1984511825616964,0.2667208842482697,1.0,9.029528806557186,11.273922850793928,0.21166040662024055,0.07065552333746544
catboost,STORE0007,SKU0100,14,955.0,0.19819216696734154,0.24000131190323218,1.0,13.519537103843655,18.734717729837442,0.2059188518560699,-0.003836491547241811
catboost,STORE0002,SKU0102,14,1430.0,0.19717201811973217,0.26531212437310675,1.0,20.139713279372643,28.84169369143616,0.22098995056512555,-0.016551616308176333
catboost,STORE0003,SKU0033,14,1350.0,0.19697715635583463,0.17704053690854651,1.0,18.99422579145548,26.798330974147643,0.1871802364593118,-0.09817137761123933
catboost,STORE0005,SKU0062,14,300.0,0.19693786064200314,0.20232300032008937,1.0,4.2200970137572105,5.734077800301185,0.2071721675720175,-0.12943740221255795
catboost,STORE0013,SKU0097,14,535.0,0.19684632504425578,0.22057557736194336,1.0,7.522341707048346,8.683461890622295,0.2001476389784851,0.03461023671552244
catboost,STORE0012,SKU0025,14,456.0,0.1966459734891963,0.1846595014102687,1.0,6.405040279362394,7.872740123673949,0.1916838592849268,-0.062393310704342037
catboost,STORE0009,SKU0055,14,175.0,0.19642503396105093,0.32664640958247765,1.0,2.455312924513137,3.302592200958878,0.22405160672312688,0.08122606793233392
catboost,STORE0003,SKU0097,14,800.0,0.19604647128058553,0.20276739309793,1.0,11.202655501747744,14.785779299533223,0.19185906686640866,-0.004324287463792933
catboost,STORE0004,SKU0078,14,475.0,0.19589217089780872,0.23989712658697115,1.0,6.6463415126042245,8.410860477523165,0.2035991269720425,0.07313158881224267
catboost,STORE0001,SKU0100,14,1251.0,0.19558685010117652,0.2325010781281991,1.0,17.477082105469414,22.473316264186824,0.19761653512417712,0.03522992384485094
catboost,STORE0013,SKU0034,14,1377.0,0.19539989125186188,0.21480921471654812,1.0,19.21897501812956,22.820408520179054,0.20478285425619622,-0.004077667723067478
catboost,STORE0006,SKU0084,14,437.0,0.19538651903827725,0.20457909638690394,1.0,6.098850629980511,7.478144851765397,0.18950059560297824,0.04007545885376894
catboost,STORE0005,SKU0039,14,295.0,0.19533581402027594,0.24035721885775052,1.0,4.1160046525701,5.208800073656242,0.2029688799390233,0.04055890595657001
catboost,STORE0011,SKU0088,14,400.0,0.1951308398778846,0.18371690142643296,1.0,5.575166853653846,8.18726122748908,0.18736002906673457,-0.062049933699775336
catboost,STORE0008,SKU0006,14,1939.0,0.1950434865554656,0.48183133821195695,1.0,27.013522887931988,36.16095282302627,0.24785771464504933,-0.07643760222249553
catboost,STORE0005,SKU0011,14,366.0,0.194828713726896,0.22686458665323198,1.0,5.0933792302888525,6.084833589830138,0.21825329096358237,-0.057577717884035075
catboost,STORE0005,SKU0050,14,257.0,0.19456098852173068,0.24098096131926663,1.0,3.5715838607203416,4.310476353833907,0.2061379968089418,0.014994593210312442
catboost,STORE0009,SKU0027,14,1920.0,0.19426779846293682,0.2602718892163314,1.0,26.64244093205991,34.685551025923324,0.2133828087743837,0.03355391239072823
catboost,STORE0007,SKU0025,14,380.0,0.1942078321418025,0.2049911333566466,1.0,5.271355443848925,6.53921007630661,0.20041758947827454,-0.06243927988436644
catboost,STORE0011,SKU0046,14,1787.0,0.1937205975254559,0.2583297045592314,1.0,24.727050555570692,30.83891091793338,0.2137681732204591,-0.030007398667451148
catboost,STORE0002,SKU0097,14,727.0,0.19361710151146136,0.22127939383260053,1.0,10.054259485630885,12.749479089417699,0.18722922341023268,0.14046545250484843
catboost,STORE0007,SKU0045,14,912.0,0.19274774860262187,0.27360848739829907,1.0,12.55613905182794,15.706549364931648,0.21829321724972198,0.06180782937821203
catboost,STORE0003,SKU0015,14,118.0,0.19264302095820177,0.2207769047813746,1.0,1.6237054623619862,2.0588825756058724,0.18827950543658947,0.11112820648076363
catboost,STORE0011,SKU0086,14,173.0,0.19256604670101085,0.22718640519714098,1.0,2.379566148519634,2.8779767823639752,0.20886998339455662,-0.027212935814957585
catboost,STORE0007,SKU0060,14,758.0,0.19215361459293556,0.2474480256306377,1.0,10.403745704388939,12.880870579556696,0.2105792118256009,-0.06991970094166382
catboost,STORE0005,SKU0007,14,492.0,0.1920070293280556,0.21904119574411476,1.0,6.74767560210024,8.39471369662573,0.2051900953302874,-0.08675473815972715
catboost,STORE0006,SKU0073,14,173.0,0.19200662557840015,0.1903762936877699,1.0,2.3726533017902303,2.7825503701086154,0.19417711158489973,-0.06885425814498358
catboost,STORE0004,SKU0034,14,3135.0,0.19193349909626145,0.19677810657688619,1.0,42.97939426191283,55.301448595499835,0.19271438350603395,-0.08232320216542033
catboost,STORE0004,SKU0032,14,1320.0,0.1918878296864805,0.2239959349467306,1.0,18.092281084725304,22.56959895350441,0.20068004952583868,-0.006545476624650886
catboost,STORE0009,SKU0066,14,434.0,0.19149445685170338,0.18678449490147614,1.0,5.936328162402805,7.997598560801461,0.18711190873334788,-0.07375333237804872
catboost,STORE0003,SKU0006,14,1310.0,0.19145552295604756,0.21085342460788992,1.0,17.914766790887306,22.268006364458724,0.20077030436041382,0.006304125060173737
catboost,STORE0004,SKU0061,14,1480.0,0.19130277499637457,0.19062147593401488,1.0,20.223436213902456,24.995290155514628,0.1852705468899822,0.0020938592845218397
catboost,STORE0003,SKU0046,14,1266.0,0.1911370212233715,0.21787455148206905,1.0,17.284247776342024,26.778217847987335,0.1837766256785043,0.04481207803958829
catboost,STORE0003,SKU0010,14,419.0,0.19073451832632793,0.19395872713192452,1.0,5.708411655623672,6.5937600481129905,0.19679532829778648,-0.08423741814150058
catboost,STORE0012,SKU0035,14,2425.0,0.19067837705739982,0.19411573467485835,1.0,33.028218883156754,37.39765718041495,0.18728717788205868,0.022165299226726675
catboost,STORE0010,SKU0001,14,1348.0,0.19061821108140575,0.2198993479951914,1.0,18.35381060983821,24.213287229116027,0.18531412845516054,0.08785426844597553
catboost,STORE0001,SKU0030,14,738.0,0.18969793596771534,0.20737879178955695,1.0,9.999791196012422,11.34193882332483,0.1848474382434642,0.12163600282219711
catboost,STORE0006,SKU0052,14,965.0,0.18921580835483542,0.19649483108211058,1.0,13.042375361601156,17.30453391299348,0.18891145708858023,-0.0519286115964775
catboost,STORE0011,SKU0054,14,1640.0,0.18908669858906785,0.21621908980428278,1.0,22.15015612043366,27.48607718176686,0.20225832430061702,-0.03615681156381462
catboost,STORE0010,SKU0069,14,1248.0,0.1888464301078971,0.28596798904329085,1.0,16.834310341046827,23.313703737230785,0.2125166474036805,0.03768637416868421
catboost,STORE0007,SKU0081,14,810.0,0.1886720664340031,0.1759409240002592,1.0,10.916026700824466,14.454123080093298,0.1924628837743965,-0.12379414558063564
catboost,STORE0002,SKU0048,14,890.0,0.18818326544923464,0.19627287531660695,1.0,11.963079017844203,15.4562743653088,0.19194514038181193,-0.08450538697602372
catboost,STORE0012,SKU0032,14,1098.0,0.1877418285170766,0.21720072899230378,1.0,14.724323407982151,17.98984176859601,0.1891819539916686,0.08517469304799334
catboost,STORE0005,SKU0102,14,2057.0,0.18755815245437996,0.21228629416064848,1.0,27.557651399904255,33.188520887325296,0.20301231938683265,-0.046589556856539455
catboost,STORE0001,SKU0062,14,308.0,0.18720298694186402,0.17743312285226456,1.0,4.118465712721009,4.903404898172465,0.19507535605357126,-0.13570285021482328
catboost,STORE0013,SKU0017,14,772.0,0.18680879953662663,0.7972327036884765,1.0,10.301170945876839,15.527126322371634,0.23278912656632483,0.0618445028529331
catboost,STORE0003,SKU0005,14,1159.0,0.18665035150100698,0.1924956733943704,1.0,15.451982670690507,17.954664208697398,0.19901849253441015,-0.07105386807055554
catboost,STORE0004,SKU0033,14,1635.0,0.18664000825748064,0.18637969205179136,1.0,21.796886678641492,27.143825497554374,0.18564249517838674,-0.041232704860074305
catboost,STORE0011,SKU0101,14,290.0,0.18600398786611708,0.19367918212776775,1.0,3.8529397486552823,4.950775418358271,0.18404487118150437,-0.005305382508921803
catboost,STORE0006,SKU0032,14,1432.0,0.18568809504288877,0.17622823063343004,1.0,18.99323943581548,23.88177239687392,0.1909480604266093,-0.12265156811395471
catboost,STORE0010,SKU0095,14,461.0,0.185642332165632,0.29477281389519977,1.0,6.1129367948825974,8.160907668501933,0.21043310137867596,-0.005661262705917612
catboost,STORE0010,SKU0028,14,1787.0,0.1850749332895558,0.1786837576185038,1.0,23.623493270602584,29.971254411592803,0.18415971872687414,-0.07300594168834251
catboost,STORE0013,SKU0102,14,928.0,0.18505239806767565,0.1945771150272366,1.0,12.266330386200213,14.663758967675685,0.1837678476379225,0.005918778885044069
catboost,STORE0001,SKU0008,14,422.0,0.18216847476401674,0.17549203462961352,1.0,5.491078310743933,7.051665606704457,0.1769772573549493,-0.04851890205189007
catboost,STORE0006,SKU0009,14,920.0,0.1821513554240332,0.20019082558935697,1.0,11.969946213579325,16.806245336884515,0.19014074910706036,-0.0770376197703533
catboost,STORE0008,SKU0041,14,1837.0,0.18149322432343215,0.18967751216964585,1.0,23.814503791581778,28.66572507777385,0.19072638191714808,-0.04681929410843604
catboost,STORE0004,SKU0085,14,1270.0,0.18065806309502994,0.21898743568008336,1.0,16.388267152192,18.64627583557247,0.2070562757131263,-0.02029164344922712
catboost,STORE0008,SKU0042,14,281.0,0.1800571390951474,0.1917610480286604,1.0,3.61400400612403,4.448905854469399,0.18323417741520837,-0.034092444464855105
catboost,STORE0010,SKU0102,14,1666.0,0.17939720115590221,0.1851016074658536,1.0,21.348266937552363,31.58476235990733,0.17082055736757537,-0.006678375757919718
catboost,STORE0007,SKU0011,14,253.0,0.1792020831520663,0.19976899007692972,1.0,3.2384376455337693,3.8532113183183747,0.1861302942396912,0.002525845909454261
