store_id,sku_id,date,is_holiday,is_weekend,promo_flag
STORE0002,SKU0086,2024-01-14,0,1,0
STORE0002,SKU0087,2024-01-01,0,0,0
STORE0002,SKU0087,2024-01-02,0,0,0
STORE0002,SKU0087,2024-01-03,0,0,0
STORE0002,SKU0087,2024-01-04,0,0,0
STORE0002,SKU0087,2024-01-05,0,0,0
STORE0002,SKU0087,2024-01-06,0,1,0
STORE0002,SKU0087,2024-01-07,0,1,0
STORE0002,SKU0087,2024-01-08,0,0,0
STORE0002,SKU0087,2024-01-09,0,0,0
STORE0002,SKU0087,2024-01-10,0,0,0
STORE0002,SKU0087,2024-01-11,0,0,0
STORE0002,SKU0087,2024-01-12,0,0,0
STORE0002,SKU0087,2024-01-13,0,1,0
STORE0002,SKU0087,2024-01-14,0,1,0
STORE0002,SKU0088,2024-01-01,0,0,0
STORE0002,SKU0088,2024-01-02,0,0,0
STORE0002,SKU0088,2024-01-03,0,0,0
STORE0002,SKU0088,2024-01-04,0,0,0
STORE0002,SKU0088,2024-01-05,0,0,0
STORE0002,SKU0088,2024-01-06,0,1,0
STORE0002,SKU0088,2024-01-07,0,1,0
STORE0002,SKU0088,2024-01-08,0,0,0
STORE0002,SKU0088,2024-01-09,0,0,0
STORE0002,SKU0088,2024-01-10,0,0,0
STORE0002,SKU0088,2024-01-11,0,0,0
STORE0002,SKU0088,2024-01-12,0,0,0
STORE0002,SKU0088,2024-01-13,0,1,0
STORE0002,SKU0088,2024-01-14,0,1,0
STORE0002,SKU0089,2024-01-01,0,0,0
STORE0002,SKU0089,2024-01-02,0,0,0
STORE0002,SKU0089,2024-01-03,0,0,0
STORE0002,SKU0089,2024-01-04,0,0,0
STORE0002,SKU0089,2024-01-05,0,0,0
STORE0002,SKU0089,2024-01-06,0,1,0
STORE0002,SKU0089,2024-01-07,0,1,0
STORE0002,SKU0089,2024-01-08,0,0,0
STORE0002,SKU0089,2024-01-09,0,0,0
STORE0002,SKU0089,2024-01-10,0,0,0
STORE0002,SKU0089,2024-01-11,0,0,0
STORE0002,SKU0089,2024-01-12,0,0,0
STORE0002,SKU0089,2024-01-13,0,1,0
STORE0002,SKU0089,2024-01-14,0,1,0
STORE0002,SKU0090,2024-01-01,0,0,0
STORE0002,SKU0090,2024-01-02,0,0,0
STORE0002,SKU0090,2024-01-03,0,0,0
STORE0002,SKU0090,2024-01-04,0,0,0
STORE0002,SKU0090,2024-01-05,0,0,0
STORE0002,SKU0090,2024-01-06,0,1,0
STORE0002,SKU0090,2024-01-07,0,1,0
STORE0002,SKU0090,2024-01-08,0,0,0
STORE0002,SKU0090,2024-01-09,0,0,0
STORE0002,SKU0090,2024-01-10,0,0,0
STORE0002,SKU0090,2024-01-11,0,0,0
STORE0002,SKU0090,2024-01-12,0,0,0
STORE0002,SKU0090,2024-01-13,0,1,0
STORE0002,SKU0090,2024-01-14,0,1,0
STORE0002,SKU0092,2024-01-01,0,0,0
STORE0002,SKU0092,2024-01-02,0,0,0
STORE0002,SKU0092,2024-01-03,0,0,0
STORE0002,SKU0092,2024-01-04,0,0,0
STORE0002,SKU0092,2024-01-05,0,0,0
STORE0002,SKU0092,2024-01-06,0,1,0
STORE0002,SKU0092,2024-01-07,0,1,0
STORE0002,SKU0092,2024-01-08,0,0,0
STORE0002,SKU0092,2024-01-09,0,0,0
STORE0002,SKU0092,2024-01-10,0,0,0
STORE0002,SKU0092,2024-01-11,0,0,0
STORE0002,SKU0092,2024-01-12,0,0,0
STORE0002,SKU0092,2024-01-13,0,1,0
STORE0002,SKU0092,2024-01-14,0,1,0
STORE0002,SKU0093,2024-01-01,0,0,0
STORE0002,SKU0093,2024-01-02,0,0,0
STORE0002,SKU0093,2024-01-03,0,0,0
STORE0002,SKU0093,2024-01-04,0,0,0
STORE0002,SKU0093,2024-01-05,0,0,0
STORE0002,SKU0093,2024-01-06,0,1,0
STORE0002,SKU0093,2024-01-07,0,1,0
STORE0002,SKU0093,2024-01-08,0,0,0
STORE0002,SKU0093,2024-01-09,0,0,0
STORE0002,SKU0093,2024-01-10,0,0,0
STORE0002,SKU0093,2024-01-11,0,0,0
STORE0002,SKU0093,2024-01-12,0,0,0
STORE0002,SKU0093,2024-01-13,0,1,0
STORE0002,SKU0093,2024-01-14,0,1,0
STORE0002,SKU0096,2024-01-01,0,0,0
STORE0002,SKU0096,2024-01-02,0,0,0
STORE0002,SKU0096,2024-01-03,0,0,0
STORE0002,SKU0096,2024-01-04,0,0,0
STORE0002,SKU0096,2024-01-05,0,0,0
STORE0002,SKU0096,2024-01-06,0,1,0
STORE0002,SKU0096,2024-01-07,0,1,0
STORE0002,SKU0096,2024-01-08,0,0,0
STORE0002,SKU0096,2024-01-09,0,0,0
STORE0002,SKU0096,2024-01-10,0,0,0
STORE0002,SKU0096,2024-01-11,0,0,0
STORE0002,SKU0096,2024-01-12,0,0,0
STORE0002,SKU0096,2024-01-13,0,1,0
STORE0002,SKU0096,2024-01-14,0,1,0
STORE0002,SKU0097,2024-01-01,0,0,0
STORE0002,SKU0097,2024-01-02,0,0,0
STORE0002,SKU0097,2024-01-03,0,0,0
STORE0002,SKU0097,2024-01-04,0,0,0
STORE0002,SKU0097,2024-01-05,0,0,0
STORE0002,SKU0097,2024-01-06,0,1,0
STORE0002,SKU0097,2024-01-07,0,1,0
STORE0002,SKU0097,2024-01-08,0,0,0
STORE0002,SKU0097,2024-01-09,0,0,0
STORE0002,SKU0097,2024-01-10,0,0,0
STORE0002,SKU0097,2024-01-11,0,0,0
STORE0002,SKU0097,2024-01-12,0,0,0
STORE0002,SKU0097,2024-01-13,0,1,0
STORE0002,SKU0097,2024-01-14,0,1,0
STORE0002,SKU0098,2024-01-01,0,0,0
STORE0002,SKU0098,2024-01-02,0,0,0
STORE0002,SKU0098,2024-01-03,0,0,0
STORE0002,SKU0098,2024-01-04,0,0,0
STORE0002,SKU0098,2024-01-05,0,0,0
STORE0002,SKU0098,2024-01-06,0,1,0
STORE0002,SKU0098,2024-01-07,0,1,0
STORE0002,SKU0098,2024-01-08,0,0,0
STORE0002,SKU0098,2024-01-09,0,0,0
STORE0002,SKU0098,2024-01-10,0,0,0
STORE0002,SKU0098,2024-01-11,0,0,0
STORE0002,SKU0098,2024-01-12,0,0,0
STORE0002,SKU0098,2024-01-13,0,1,0
STORE0002,SKU0098,2024-01-14,0,1,0
STORE0002,SKU0099,2024-01-01,0,0,0
STORE0002,SKU0099,2024-01-02,0,0,0
STORE0002,SKU0099,2024-01-03,0,0,0
STORE0002,SKU0099,2024-01-04,0,0,0
STORE0002,SKU0099,2024-01-05,0,0,0
STORE0002,SKU0099,2024-01-06,0,1,0
STORE0002,SKU0099,2024-01-07,0,1,0
STORE0002,SKU0099,2024-01-08,0,0,0
STORE0002,SKU0099,2024-01-09,0,0,0
STORE0002,SKU0099,2024-01-10,0,0,0
STORE0002,SKU0099,2024-01-11,0,0,0
STORE0002,SKU0099,2024-01-12,0,0,0
STORE0002,SKU0099,2024-01-13,0,1,0
STORE0002,SKU0099,2024-01-14,0,1,0
STORE0002,SKU0101,2024-01-01,0,0,0
STORE0002,SKU0101,2024-01-02,0,0,0
STORE0002,SKU0101,2024-01-03,0,0,0
STORE0002,SKU0101,2024-01-04,0,0,0
STORE0002,SKU0101,2024-01-05,0,0,0
STORE0002,SKU0101,2024-01-06,0,1,0
STORE0002,SKU0101,2024-01-07,0,1,0
STORE0002,SKU0101,2024-01-08,0,0,0
STORE0002,SKU0101,2024-01-09,0,0,0
STORE0002,SKU0101,2024-01-10,0,0,0
STORE0002,SKU0101,2024-01-11,0,0,0
STORE0002,SKU0101,2024-01-12,0,0,0
STORE0002,SKU0101,2024-01-13,0,1,0
STORE0002,SKU0101,2024-01-14,0,1,0
STORE0002,SKU0102,2024-01-01,0,0,0
STORE0002,SKU0102,2024-01-02,0,0,0
STORE0002,SKU0102,2024-01-03,0,0,0
STORE0002,SKU0102,2024-01-04,0,0,0
STORE0002,SKU0102,2024-01-05,0,0,0
STORE0002,SKU0102,2024-01-06,0,1,0
STORE0002,SKU0102,2024-01-07,0,1,0
STORE0002,SKU0102,2024-01-08,0,0,0
STORE0002,SKU0102,2024-01-09,0,0,0
STORE0002,SKU0102,2024-01-10,0,0,0
STORE0002,SKU0102,2024-01-11,0,0,0
STORE0002,SKU0102,2024-01-12,0,0,0
STORE0002,SKU0102,2024-01-13,0,1,0
STORE0002,SKU0102,2024-01-14,0,1,0
STORE0003,SKU0001,2024-01-01,0,0,0
STORE0003,SKU0001,2024-01-02,0,0,0
STORE0003,SKU0001,2024-01-03,0,0,0
STORE0003,SKU0001,2024-01-04,0,0,0
STORE0003,SKU0001,2024-01-05,0,0,0
STORE0003,SKU0001,2024-01-06,0,1,0
STORE0003,SKU0001,2024-01-07,0,1,0
STORE0003,SKU0001,2024-01-08,0,0,0
STORE0003,SKU0001,2024-01-09,0,0,0
STORE0003,SKU0001,2024-01-10,0,0,0
STORE0003,SKU0001,2024-01-11,0,0,0
STORE0003,SKU0001,2024-01-12,0,0,0
STORE0003,SKU0001,2024-01-13,0,1,0
STORE0003,SKU0001,2024-01-14,0,1,0
STORE0003,SKU0003,2024-01-01,0,0,0
STORE0003,SKU0003,2024-01-02,0,0,0
STORE0003,SKU0003,2024-01-03,0,0,0
STORE0003,SKU0003,2024-01-04,0,0,0
STORE0003,SKU0003,2024-01-05,0,0,0
STORE0003,SKU0003,2024-01-06,0,1,0
STORE0003,SKU0003,2024-01-07,0,1,0
STORE0003,SKU0003,2024-01-08,0,0,0
STORE0003,SKU0003,2024-01-09,0,0,0
STORE0003,SKU0003,2024-01-10,0,0,0
STORE0003,SKU0003,2024-01-11,0,0,0
STORE0003,SKU0003,2024-01-12,0,0,0
STORE0003,SKU0003,2024-01-13,0,1,0
STORE0003,SKU0003,2024-01-14,0,1,0
STORE0003,SKU0004,2024-01-01,0,0,0
STORE0003,SKU0004,2024-01-02,0,0,0
STORE0003,SKU0004,2024-01-03,0,0,0
STORE0003,SKU0004,2024-01-04,0,0,0
STORE0003,SKU0004,2024-01-05,0,0,0
STORE0003,SKU0004,2024-01-06,0,1,0
STORE0003,SKU0004,2024-01-07,0,1,0
STORE0003,SKU0004,2024-01-08,0,0,0
STORE0003,SKU0004,2024-01-09,0,0,0
STORE0003,SKU0004,2024-01-10,0,0,0
STORE0003,SKU0004,2024-01-11,0,0,0
STORE0003,SKU0004,2024-01-12,0,0,0
STORE0003,SKU0004,2024-01-13,0,1,0
STORE0003,SKU0004,2024-01-14,0,1,0
STORE0003,SKU0005,2024-01-01,0,0,0
STORE0003,SKU0005,2024-01-02,0,0,0
STORE0003,SKU0005,2024-01-03,0,0,0
STORE0003,SKU0005,2024-01-04,0,0,0
STORE0003,SKU0005,2024-01-05,0,0,0
STORE0003,SKU0005,2024-01-06,0,1,0
STORE0003,SKU0005,2024-01-07,0,1,0
STORE0003,SKU0005,2024-01-08,0,0,0
STORE0003,SKU0005,2024-01-09,0,0,0
STORE0003,SKU0005,2024-01-10,0,0,0
STORE0003,SKU0005,2024-01-11,0,0,0
STORE0003,SKU0005,2024-01-12,0,0,0
STORE0003,SKU0005,2024-01-13,0,1,0
STORE0003,SKU0005,2024-01-14,0,1,0
STORE0003,SKU0006,2024-01-01,0,0,0
STORE0003,SKU0006,2024-01-02,0,0,0
STORE0003,SKU0006,2024-01-03,0,0,0
STORE0003,SKU0006,2024-01-04,0,0,0
STORE0003,SKU0006,2024-01-05,0,0,0
STORE0003,SKU0006,2024-01-06,0,1,0
STORE0003,SKU0006,2024-01-07,0,1,0
STORE0003,SKU0006,2024-01-08,0,0,0
STORE0003,SKU0006,2024-01-09,0,0,0
STORE0003,SKU0006,2024-01-10,0,0,0
STORE0003,SKU0006,2024-01-11,0,0,0
STORE0003,SKU0006,2024-01-12,0,0,0
STORE0003,SKU0006,2024-01-13,0,1,0
STORE0003,SKU0006,2024-01-14,0,1,0
STORE0003,SKU0007,2024-01-01,0,0,0
STORE0003,SKU0007,2024-01-02,0,0,0
STORE0003,SKU0007,2024-01-03,0,0,0
STORE0003,SKU0007,2024-01-04,0,0,0
STORE0003,SKU0007,2024-01-05,0,0,0
STORE0003,SKU0007,2024-01-06,0,1,0
STORE0003,SKU0007,2024-01-07,0,1,0
STORE0003,SKU0007,2024-01-08,0,0,0
STORE0003,SKU0007,2024-01-09,0,0,0
STORE0003,SKU0007,2024-01-10,0,0,0
STORE0003,SKU0007,2024-01-11,0,0,0
STORE0003,SKU0007,2024-01-12,0,0,0
STORE0003,SKU0007,2024-01-13,0,1,0
STORE0003,SKU0007,2024-01-14,0,1,0
STORE0003,SKU0008,2024-01-01,0,0,0
STORE0003,SKU0008,2024-01-02,0,0,0
STORE0003,SKU0008,2024-01-03,0,0,0
STORE0003,SKU0008,2024-01-04,0,0,0
STORE0003,SKU0008,2024-01-05,0,0,0
STORE0003,SKU0008,2024-01-06,0,1,0
STORE0003,SKU0008,2024-01-07,0,1,0
STORE0003,SKU0008,2024-01-08,0,0,0
STORE0003,SKU0008,2024-01-09,0,0,0
STORE0003,SKU0008,2024-01-10,0,0,0
STORE0003,SKU0008,2024-01-11,0,0,0
STORE0003,SKU0008,2024-01-12,0,0,0
STORE0003,SKU0008,2024-01-13,0,1,0
STORE0003,SKU0008,2024-01-14,0,1,0
STORE0003,SKU0009,2024-01-01,0,0,0
STORE0003,SKU0009,2024-01-02,0,0,0
STORE0003,SKU0009,2024-01-03,0,0,0
STORE0003,SKU0009,2024-01-04,0,0,0
STORE0003,SKU0009,2024-01-05,0,0,0
STORE0003,SKU0009,2024-01-06,0,1,0
STORE0003,SKU0009,2024-01-07,0,1,0
STORE0003,SKU0009,2024-01-08,0,0,0
STORE0003,SKU0009,2024-01-09,0,0,0
STORE0003,SKU0009,2024-01-10,0,0,0
STORE0003,SKU0009,2024-01-11,0,0,0
STORE0003,SKU0009,2024-01-12,0,0,0
STORE0003,SKU0009,2024-01-13,0,1,0
STORE0003,SKU0009,2024-01-14,0,1,0
STORE0003,SKU0010,2024-01-01,0,0,0
STORE0003,SKU0010,2024-01-02,0,0,0
STORE0003,SKU0010,2024-01-03,0,0,0
STORE0003,SKU0010,2024-01-04,0,0,0
STORE0003,SKU0010,2024-01-05,0,0,0
STORE0003,SKU0010,2024-01-06,0,1,0
STORE0003,SKU0010,2024-01-07,0,1,0
STORE0003,SKU0010,2024-01-08,0,0,0
STORE0003,SKU0010,2024-01-09,0,0,0
STORE0003,SKU0010,2024-01-10,0,0,0
STORE0003,SKU0010,2024-01-11,0,0,0
STORE0003,SKU0010,2024-01-12,0,0,0
STORE0003,SKU0010,2024-01-13,0,1,0
STORE0003,SKU0010,2024-01-14,0,1,0
STORE0003,SKU0011,2024-01-01,0,0,0
STORE0003,SKU0011,2024-01-02,0,0,0
STORE0003,SKU0011,2024-01-03,0,0,0
STORE0003,SKU0011,2024-01-04,0,0,0
STORE0003,SKU0011,2024-01-05,0,0,0
STORE0003,SKU0011,2024-01-06,0,1,0
STORE0003,SKU0011,2024-01-07,0,1,0
STORE0003,SKU0011,2024-01-08,0,0,0
STORE0003,SKU0011,2024-01-09,0,0,0
STORE0003,SKU0011,2024-01-10,0,0,0
STORE0003,SKU0011,2024-01-11,0,0,0
STORE0003,SKU0011,2024-01-12,0,0,0
STORE0003,SKU0011,2024-01-13,0,1,0
STORE0003,SKU0011,2024-01-14,0,1,0
STORE0003,SKU0012,2024-01-01,0,0,0
STORE0003,SKU0012,2024-01-02,0,0,0
STORE0003,SKU0012,2024-01-03,0,0,0
STORE0003,SKU0012,2024-01-04,0,0,0
STORE0003,SKU0012,2024-01-05,0,0,0
STORE0003,SKU0012,2024-01-06,0,1,0
STORE0003,SKU0012,2024-01-07,0,1,0
STORE0003,SKU0012,2024-01-08,0,0,0
STORE0003,SKU0012,2024-01-09,0,0,0
STORE0003,SKU0012,2024-01-10,0,0,0
STORE0003,SKU0012,2024-01-11,0,0,0
STORE0003,SKU0012,2024-01-12,0,0,0
STORE0003,SKU0012,2024-01-13,0,1,0
STORE0003,SKU0012,2024-01-14,0,1,0
STORE0003,SKU0013,2024-01-01,0,0,0
STORE0003,SKU0013,2024-01-02,0,0,0
STORE0003,SKU0013,2024-01-03,0,0,0
STORE0003,SKU0013,2024-01-04,0,0,0
STORE0003,SKU0013,2024-01-05,0,0,0
STORE0003,SKU0013,2024-01-06,0,1,0
STORE0003,SKU0013,2024-01-07,0,1,0
STORE0003,SKU0013,2024-01-08,0,0,0
STORE0003,SKU0013,2024-01-09,0,0,0
STORE0003,SKU0013,2024-01-10,0,0,0
STORE0003,SKU0013,2024-01-11,0,0,0
STORE0003,SKU0013,2024-01-12,0,0,0
STORE0003,SKU0013,2024-01-13,0,1,0
STORE0003,SKU0013,2024-01-14,0,1,0
STORE0003,SKU0014,2024-01-01,0,0,0
STORE0003,SKU0014,2024-01-02,0,0,0
STORE0003,SKU0014,2024-01-03,0,0,0
STORE0003,SKU0014,2024-01-04,0,0,0
STORE0003,SKU0014,2024-01-05,0,0,0
STORE0003,SKU0014,2024-01-06,0,1,0
STORE0003,SKU0014,2024-01-07,0,1,0
STORE0003,SKU0014,2024-01-08,0,0,0
STORE0003,SKU0014,2024-01-09,0,0,0
STORE0003,SKU0014,2024-01-10,0,0,0
STORE0003,SKU0014,2024-01-11,0,0,0
STORE0003,SKU0014,2024-01-12,0,0,0
STORE0003,SKU0014,2024-01-13,0,1,0
STORE0003,SKU0014,2024-01-14,0,1,0
STORE0003,SKU0015,2024-01-01,0,0,0
STORE0003,SKU0015,2024-01-02,0,0,0
STORE0003,SKU0015,2024-01-03,0,0,0
STORE0003,SKU0015,2024-01-04,0,0,0
STORE0003,SKU0015,2024-01-05,0,0,0
STORE0003,SKU0015,2024-01-06,0,1,0
STORE0003,SKU0015,2024-01-07,0,1,0
STORE0003,SKU0015,2024-01-08,0,0,0
STORE0003,SKU0015,2024-01-09,0,0,0
STORE0003,SKU0015,2024-01-10,0,0,0
STORE0003,SKU0015,2024-01-11,0,0,0
STORE0003,SKU0015,2024-01-12,0,0,0
STORE0003,SKU0015,2024-01-13,0,1,0
STORE0003,SKU0015,2024-01-14,0,1,0
STORE0003,SKU0016,2024-01-01,0,0,0
STORE0003,SKU0016,2024-01-02,0,0,0
STORE0003,SKU0016,2024-01-03,0,0,0
STORE0003,SKU0016,2024-01-04,0,0,0
STORE0003,SKU0016,2024-01-05,0,0,0
STORE0003,SKU0016,2024-01-06,0,1,0
STORE0003,SKU0016,2024-01-07,0,1,0
STORE0003,SKU0016,2024-01-08,0,0,0
STORE0003,SKU0016,2024-01-09,0,0,0
STORE0003,SKU0016,2024-01-10,0,0,0
STORE0003,SKU0016,2024-01-11,0,0,0
STORE0003,SKU0016,2024-01-12,0,0,0
STORE0003,SKU0016,2024-01-13,0,1,0
STORE0003,SKU0016,2024-01-14,0,1,0
STORE0003,SKU0019,2024-01-01,0,0,0
STORE0003,SKU0019,2024-01-02,0,0,0
STORE0003,SKU0019,2024-01-03,0,0,0
STORE0003,SKU0019,2024-01-04,0,0,0
STORE0003,SKU0019,2024-01-05,0,0,0
STORE0003,SKU0019,2024-01-06,0,1,0
STORE0003,SKU0019,2024-01-07,0,1,0
STORE0003,SKU0019,2024-01-08,0,0,0
STORE0003,SKU0019,2024-01-09,0,0,0
STORE0003,SKU0019,2024-01-10,0,0,0
STORE0003,SKU0019,2024-01-11,0,0,0
STORE0003,SKU0019,2024-01-12,0,0,0
STORE0003,SKU0019,2024-01-13,0,1,0
STORE0003,SKU0019,2024-01-14,0,1,0
STORE0003,SKU0020,2024-01-01,0,0,0
STORE0003,SKU0020,2024-01-02,0,0,0
STORE0003,SKU0020,2024-01-03,0,0,0
STORE0003,SKU0020,2024-01-04,0,0,0
STORE0003,SKU0020,2024-01-05,0,0,0
STORE0003,SKU0020,2024-01-06,0,1,0
STORE0003,SKU0020,2024-01-07,0,1,0
STORE0003,SKU0020,2024-01-08,0,0,0
STORE0003,SKU0020,2024-01-09,0,0,0
STORE0003,SKU0020,2024-01-10,0,0,0
STORE0003,SKU0020,2024-01-11,0,0,0
STORE0003,SKU0020,2024-01-12,0,0,0
STORE0003,SKU0020,2024-01-13,0,1,0
STORE0003,SKU0020,2024-01-14,0,1,0
STORE0003,SKU0021,2024-01-01,0,0,0
STORE0003,SKU0021,2024-01-02,0,0,0
STORE0003,SKU0021,2024-01-03,0,0,0
STORE0003,SKU0021,2024-01-04,0,0,0
STORE0003,SKU0021,2024-01-05,0,0,0
STORE0003,SKU0021,2024-01-06,0,1,0
STORE0003,SKU0021,2024-01-07,0,1,0
STORE0003,SKU0021,2024-01-08,0,0,0
STORE0003,SKU0021,2024-01-09,0,0,0
STORE0003,SKU0021,2024-01-10,0,0,0
STORE0003,SKU0021,2024-01-11,0,0,0
STORE0003,SKU0021,2024-01-12,0,0,0
STORE0003,SKU0021,2024-01-13,0,1,0
STORE0003,SKU0021,2024-01-14,0,1,0
STORE0003,SKU0022,2024-01-01,0,0,0
STORE0003,SKU0022,2024-01-02,0,0,0
STORE0003,SKU0022,2024-01-03,0,0,0
STORE0003,SKU0022,2024-01-04,0,0,0
STORE0003,SKU0022,2024-01-05,0,0,0
STORE0003,SKU0022,2024-01-06,0,1,0
STORE0003,SKU0022,2024-01-07,0,1,0
STORE0003,SKU0022,2024-01-08,0,0,0
STORE0003,SKU0022,2024-01-09,0,0,0
STORE0003,SKU0022,2024-01-10,0,0,0
STORE0003,SKU0022,2024-01-11,0,0,0
STORE0003,SKU0022,2024-01-12,0,0,0
STORE0003,SKU0022,2024-01-13,0,1,0
STORE0003,SKU0022,2024-01-14,0,1,0
STORE0003,SKU0023,2024-01-01,0,0,0
STORE0003,SKU0023,2024-01-02,0,0,0
STORE0003,SKU0023,2024-01-03,0,0,0
STORE0003,SKU0023,2024-01-04,0,0,0
STORE0003,SKU0023,2024-01-05,0,0,0
STORE0003,SKU0023,2024-01-06,0,1,0
STORE0003,SKU0023,2024-01-07,0,1,0
STORE0003,SKU0023,2024-01-08,0,0,0
STORE0003,SKU0023,2024-01-09,0,0,0
STORE0003,SKU0023,2024-01-10,0,0,0
STORE0003,SKU0023,2024-01-11,0,0,0
STORE0003,SKU0023,2024-01-12,0,0,0
STORE0003,SKU0023,2024-01-13,0,1,0
STORE0003,SKU0023,2024-01-14,0,1,0
STORE0003,SKU0024,2024-01-01,0,0,0
STORE0003,SKU0024,2024-01-02,0,0,0
STORE0003,SKU0024,2024-01-03,0,0,0
STORE0003,SKU0024,2024-01-04,0,0,0
STORE0003,SKU0024,2024-01-05,0,0,0
STORE0003,SKU0024,2024-01-06,0,1,0
STORE0003,SKU0024,2024-01-07,0,1,0
STORE0003,SKU0024,2024-01-08,0,0,0
STORE0003,SKU0024,2024-01-09,0,0,0
STORE0003,SKU0024,2024-01-10,0,0,0
STORE0003,SKU0024,2024-01-11,0,0,0
STORE0003,SKU0024,2024-01-12,0,0,0
STORE0003,SKU0024,2024-01-13,0,1,0
STORE0003,SKU0024,2024-01-14,0,1,0
STORE0003,SKU0025,2024-01-01,0,0,0
STORE0003,SKU0025,2024-01-02,0,0,0
STORE0003,SKU0025,2024-01-03,0,0,0
STORE0003,SKU0025,2024-01-04,0,0,0
STORE0003,SKU0025,2024-01-05,0,0,0
STORE0003,SKU0025,2024-01-06,0,1,0
STORE0003,SKU0025,2024-01-07,0,1,0
STORE0003,SKU0025,2024-01-08,0,0,0
STORE0003,SKU0025,2024-01-09,0,0,0
STORE0003,SKU0025,2024-01-10,0,0,0
STORE0003,SKU0025,2024-01-11,0,0,0
STORE0003,SKU0025,2024-01-12,0,0,0
STORE0003,SKU0025,2024-01-13,0,1,0
STORE0003,SKU0025,2024-01-14,0,1,0
STORE0003,SKU0026,2024-01-01,0,0,0
STORE0003,SKU0026,2024-01-02,0,0,0
STORE0003,SKU0026,2024-01-03,0,0,0
STORE0003,SKU0026,2024-01-04,0,0,0
STORE0003,SKU0026,2024-01-05,0,0,0
STORE0003,SKU0026,2024-01-06,0,1,0
STORE0003,SKU0026,2024-01-07,0,1,0
STORE0003,SKU0026,2024-01-08,0,0,0
STORE0003,SKU0026,2024-01-09,0,0,0
STORE0003,SKU0026,2024-01-10,0,0,0
STORE0003,SKU0026,2024-01-11,0,0,0
STORE0003,SKU0026,2024-01-12,0,0,0
STORE0003,SKU0026,2024-01-13,0,1,0
STORE0003,SKU0026,2024-01-14,0,1,0
STORE0003,SKU0028,2024-01-01,0,0,0
STORE0003,SKU0028,2024-01-02,0,0,0
STORE0003,SKU0028,2024-01-03,0,0,0
STORE0003,SKU0028,2024-01-04,0,0,0
STORE0003,SKU0028,2024-01-05,0,0,0
STORE0003,SKU0028,2024-01-06,0,1,0
STORE0003,SKU0028,2024-01-07,0,1,0
STORE0003,SKU0028,2024-01-08,0,0,0
STORE0003,SKU0028,2024-01-09,0,0,0
STORE0003,SKU0028,2024-01-10,0,0,0
STORE0003,SKU0028,2024-01-11,0,0,0
STORE0003,SKU0028,2024-01-12,0,0,0
STORE0003,SKU0028,2024-01-13,0,1,0
STORE0003,SKU0028,2024-01-14,0,1,0
STORE0003,SKU0030,2024-01-01,0,0,0
STORE0003,SKU0030,2024-01-02,0,0,0
STORE0003,SKU0030,2024-01-03,0,0,0
STORE0003,SKU0030,2024-01-04,0,0,0
STORE0003,SKU0030,2024-01-05,0,0,0
STORE0003,SKU0030,2024-01-06,0,1,0
STORE0003,SKU0030,2024-01-07,0,1,0
STORE0003,SKU0030,2024-01-08,0,0,0
STORE0003,SKU0030,2024-01-09,0,0,0
STORE0003,SKU0030,2024-01-10,0,0,0
STORE0003,SKU0030,2024-01-11,0,0,0
STORE0003,SKU0030,2024-01-12,0,0,0
STORE0003,SKU0030,2024-01-13,0,1,0
STORE0003,SKU0030,2024-01-14,0,1,0
STORE0003,SKU0031,2024-01-01,0,0,0
STORE0003,SKU0031,2024-01-02,0,0,0
STORE0003,SKU0031,2024-01-03,0,0,0
STORE0003,SKU0031,2024-01-04,0,0,0
STORE0003,SKU0031,2024-01-05,0,0,0
STORE0003,SKU0031,2024-01-06,0,1,0
STORE0003,SKU0031,2024-01-07,0,1,0
STORE0003,SKU0031,2024-01-08,0,0,0
STORE0003,SKU0031,2024-01-09,0,0,0
STORE0003,SKU0031,2024-01-10,0,0,0
STORE0003,SKU0031,2024-01-11,0,0,0
STORE0003,SKU0031,2024-01-12,0,0,0
STORE0003,SKU0031,2024-01-13,0,1,0
STORE0003,SKU0031,2024-01-14,0,1,0
STORE0003,SKU0033,2024-01-01,0,0,0
STORE0003,SKU0033,2024-01-02,0,0,0
STORE0003,SKU0033,2024-01-03,0,0,0
STORE0003,SKU0033,2024-01-04,0,0,0
STORE0003,SKU0033,2024-01-05,0,0,0
STORE0003,SKU0033,2024-01-06,0,1,0
STORE0003,SKU0033,2024-01-07,0,1,0
STORE0003,SKU0033,2024-01-08,0,0,0
STORE0003,SKU0033,2024-01-09,0,0,0
STORE0003,SKU0033,2024-01-10,0,0,0
STORE0003,SKU0033,2024-01-11,0,0,0
STORE0003,SKU0033,2024-01-12,0,0,0
STORE0003,SKU0033,2024-01-13,0,1,0
STORE0003,SKU0033,2024-01-14,0,1,0
STORE0003,SKU0035,2024-01-01,0,0,0
STORE0003,SKU0035,2024-01-02,0,0,0
STORE0003,SKU0035,2024-01-03,0,0,0
STORE0003,SKU0035,2024-01-04,0,0,0
STORE0003,SKU0035,2024-01-05,0,0,0
STORE0003,SKU0035,2024-01-06,0,1,0
STORE0003,SKU0035,2024-01-07,0,1,0
STORE0003,SKU0035,2024-01-08,0,0,0
STORE0003,SKU0035,2024-01-09,0,0,0
STORE0003,SKU0035,2024-01-10,0,0,0
STORE0003,SKU0035,2024-01-11,0,0,0
