model,family,store_id,sku_id,forecast_total_units,forecast_mean_units,test_rows,test_actual_units,test_wape,test_mape,test_mae,test_rmse,test_bias
catboost,ml,STORE0004,SKU0046,1424.3003836960936,101.73574169257812,14,1925.0,0.2601567372055783,0.2867470210098571,35.771551365767024,41.73803465100928,-0.1548512401481924
catboost,ml,STORE0010,SKU0053,432.7344056009693,30.909600400069234,14,445.0,0.2599195148724877,0.2391165883653674,8.26172743701836,10.755400568275588,-0.1350036288736321
catboost,ml,STORE0006,SKU0054,1335.6796491916946,95.40568922797819,14,1880.0,0.2599168422026651,0.2586487338313905,34.90311881007217,44.81018863751561,-0.2075186437907687
catboost,ml,STORE0009,SKU0018,1304.8662325011908,93.2047308929422,14,1416.0,0.2598943769596882,0.2472778454241215,26.286459841065607,30.71848248235371,-0.1871300120998084
catboost,ml,STORE0001,SKU0070,1540.1564702913631,110.01117644938309,14,1701.0,0.2594082716769331,0.8471997677132707,31.51810500874737,42.13578843102797,-0.0830774730298794
catboost,ml,STORE0010,SKU0096,1221.2485460408598,87.23203900291855,14,1170.0,0.259388526306517,0.4397600931556527,21.677469698473203,26.201573963953823,0.0446263856767795
catboost,ml,STORE0012,SKU0058,1158.1155382322129,82.72253844515807,14,1174.0,0.259240107528704,0.4597890195189366,21.73913473133561,28.69353069066081,-0.0479808804380626
catboost,ml,STORE0007,SKU0056,249.05014547399867,17.78929610528562,14,279.0,0.2590044694888906,0.53809355640035,5.161589070528605,6.923891306605336,0.0816287785585195
catboost,ml,STORE0012,SKU0052,738.4854969489204,52.74896406778003,14,731.0,0.2589513545468257,0.2976407497392048,13.520960012409258,16.39231031133423,0.0637877438300763
catboost,ml,STORE0007,SKU0088,266.0976490495413,19.006974932110094,14,252.0,0.258873740405778,0.3122332525655421,4.6597273273040045,5.830291708825926,0.0470187282427741
catboost,ml,STORE0004,SKU0027,1655.5464738594767,118.2533195613912,14,2403.0,0.2588586455718021,0.2921594089317564,44.43123752207433,58.694444353544526,0.0281622093368664
catboost,ml,STORE0004,SKU0017,1600.2401917415414,114.30287083868153,14,1849.0,0.2583563247165918,0.2540532193284801,34.12148888578417,41.93173545357903,-0.074937660044748
catboost,ml,STORE0009,SKU0034,1754.3592443856662,125.31137459897616,14,2219.0,0.2583534346408556,0.2837289599472762,40.94901939057562,47.00415081230086,0.0121140793705111
catboost,ml,STORE0012,SKU0064,1163.993559971789,83.14239714084206,14,1122.0,0.258222285587486,0.5954811884413854,20.69467174493996,28.115126488823897,0.0157551246394615
catboost,ml,STORE0011,SKU0066,437.1624076782528,31.22588626273234,14,486.0,0.2577844012135869,0.2734687550678187,8.948801356414517,9.988017709914471,-0.0280947988619786
catboost,ml,STORE0009,SKU0076,402.5458927250509,28.75327805178935,14,399.0,0.257749914249834,0.3559012095313165,7.34587255612027,9.107949100153764,-0.0127682799892406
catboost,ml,STORE0013,SKU0080,692.7481934537021,49.48201381812158,14,743.0,0.2575864201429921,0.2539001325060525,13.670479297588797,16.23346405923999,-0.1618529802780499
catboost,ml,STORE0006,SKU0025,507.3499049055742,36.23927892182673,14,499.0,0.2575673024144951,1.725398923898224,9.180434564630934,14.39402536267025,0.1165349733507933
catboost,ml,STORE0009,SKU0047,1081.5832596922778,77.25594712087698,14,1126.0,0.2575642653883335,0.2747034189795344,20.715525916233112,25.00322295250996,-0.1114214917324155
catboost,ml,STORE0002,SKU0051,792.4619162531791,56.604422589512794,14,762.0,0.2575485798439019,0.2967163255044678,14.01800127436095,16.952417056823773,-0.0426710182636152
catboost,ml,STORE0013,SKU0024,465.1074504462647,33.22196074616176,14,496.0,0.257544314526756,0.2526169546993716,9.124427143233644,11.34155769861471,-0.1393029861051741
catboost,ml,STORE0008,SKU0039,298.3780211189266,21.312715794209044,14,321.0,0.2573738558906606,0.2422090820829144,5.90121483863586,7.29514464228497,-0.1486337842562863
catboost,ml,STORE0006,SKU0070,1475.0317185316098,105.35940846654356,14,1667.0,0.257145980646721,0.2855906867568535,30.618739267006,34.13938979327621,-0.1134623540359646
catboost,ml,STORE0005,SKU0056,344.4978641847961,24.606990298914006,14,455.0,0.2571198427294126,0.3044110035734867,8.35639488870591,11.138632463954554,-0.1380688301616031
catboost,ml,STORE0002,SKU0055,165.59912443286376,11.828508888061696,14,165.0,0.2570877913851952,0.7897743329014798,3.029963255611229,3.9949093038297874,-0.1380405880464101
catboost,ml,STORE0012,SKU0046,1272.3768219136446,90.88405870811746,14,1369.0,0.2569633537893109,0.3482579891178642,25.127345095540477,30.014091584745817,0.1220939757594655
catboost,ml,STORE0008,SKU0018,1251.787739726371,89.41340998045507,14,1262.0,0.2568214570287013,0.2850765212963447,23.15061991215865,27.444119952688496,-0.0182951258587371
catboost,ml,STORE0011,SKU0031,866.5010884984499,61.892934892746425,14,1024.0,0.2564370955625765,0.2872729609327724,18.756541846862746,26.602131495353557,0.0598420757288003
catboost,ml,STORE0008,SKU0077,807.4514033676425,57.67510024054589,14,960.0,0.2563661827927625,0.8637084531069721,17.579395391503716,22.93890388176143,0.1211654477722676
catboost,ml,STORE0008,SKU0015,187.18417358226597,13.370298113018999,14,189.0,0.2562019110321445,0.2762743629005105,3.4587257989339517,4.322577061380776,-0.0181605276406129
catboost,ml,STORE0004,SKU0092,1277.516939338575,91.25120995275536,14,1296.0,0.2559238248863826,0.2782295122792442,23.69123407519657,26.344341485199827,0.0917244607900857
catboost,ml,STORE0001,SKU0096,1381.8816900360257,98.70583500257327,14,1542.0,0.2557759926140637,0.2641360952905401,28.171898615063306,31.082216687323285,-0.0833432090881667
catboost,ml,STORE0002,SKU0034,1607.4816771819799,114.82011979871285,14,1962.0,0.255574269550765,0.2603369981398102,35.81690834704293,42.52932633568328,-0.0761897912900924
catboost,ml,STORE0010,SKU0074,752.1335717685366,53.723826554895474,14,952.0,0.2554963403498474,0.4356318838000221,17.373751143789622,23.066717796345177,0.0597910495736615
catboost,ml,STORE0007,SKU0093,817.64592642752,58.403280459108565,14,816.0,0.2554291694867538,0.2994585186320635,14.887871592942227,17.15444440314049,-0.0289615417959463
catboost,ml,STORE0012,SKU0050,236.08625202945382,16.86330371638956,14,260.0,0.2554039346158308,0.2333392259052448,4.743215928579716,6.368748535784625,-0.1626411761965116
catboost,ml,STORE0010,SKU0010,452.5145598614341,32.32246856153101,14,488.0,0.2551186794940562,0.3053948811378574,8.89270825664996,12.091346540670653,-0.054351255265332
catboost,ml,STORE0012,SKU0027,1553.3779371056025,110.95556693611447,14,2358.0,0.2548343092114967,0.2373462723580111,42.92137865147923,59.97914361612708,-0.1615677254076102
catboost,ml,STORE0009,SKU0064,1292.5151624545128,92.32251160389377,14,1341.0,0.2547984889893963,0.3122590786887168,24.406055266770032,28.2541088275759,-0.0807651794510457
catboost,ml,STORE0011,SKU0022,1501.2375638678293,107.23125456198781,14,1660.0,0.2547533077343934,0.2552114197434302,30.206463631363796,34.02692946734399,-0.0686413340998602
catboost,ml,STORE0006,SKU0040,373.9377440582715,26.70983886130511,14,537.0,0.2546542515090978,0.3160427090328076,9.767809504313252,13.066123013707768,-0.0849162977593726
catboost,ml,STORE0001,SKU0036,701.3625067668202,50.09732191191573,14,751.0,0.2545440024351438,0.2894977507498843,13.6544675591995,14.79964728728545,0.088131638267434
catboost,ml,STORE0008,SKU0082,989.7971866477479,70.69979904626771,14,1036.0,0.2545074101611856,0.2863259851534541,18.83354835192774,21.66872454474529,-0.0282946474587708
catboost,ml,STORE0013,SKU0056,184.06842855384593,13.147744896703282,14,205.0,0.2544502401228036,0.2825247849831995,3.72587851608391,4.288115645179341,0.0250111389809241
catboost,ml,STORE0002,SKU0012,520.3944549741983,37.171032498157025,14,745.0,0.2541037009053861,0.3222449917876466,13.52194694103662,20.33509401317321,-0.0003786032057503
catboost,ml,STORE0006,SKU0090,290.9145766666241,20.779612619044578,14,298.0,0.2541011734588892,0.3275558534570928,5.4087249779106426,7.315424421006177,-0.0422315560923288
catboost,ml,STORE0009,SKU0088,313.9056813074135,22.421834379100964,14,297.0,0.2534401950191187,0.3008795450251609,5.376552708619876,6.66542688539635,0.143315309097959
catboost,ml,STORE0003,SKU0069,829.5305607675327,59.25218291196662,14,1055.0,0.2533181259942053,0.3192825854755022,19.08933020884904,24.443552118129336,0.0583035441875148
catboost,ml,STORE0008,SKU0005,1178.4678562813808,84.17627544867005,14,1579.0,0.2532475758235182,0.327299698453449,28.562708730381097,35.647375820087206,0.011366889975143
catboost,ml,STORE0001,SKU0068,599.1912898712419,42.79937784794585,14,625.0,0.2531543129097006,0.5738317918696724,11.30153182632592,15.38897550788219,0.1457401266789752
catboost,ml,STORE0010,SKU0064,1218.9676241050659,87.0691160075047,14,1232.0,0.2528726430156689,0.3622951547212597,22.252792585378867,29.59369170599133,0.0264240410380998
catboost,ml,STORE0008,SKU0022,1383.2275611787086,98.80196865562205,14,1449.0,0.25272361723685,0.295690226789962,26.15689438401398,30.40181769444406,-0.0373623858682174
catboost,ml,STORE0004,SKU0031,892.3423327132898,63.73873805094927,14,1139.0,0.2523447676641188,0.4038300908833365,20.53004931210224,25.518210168649723,-0.1301783565653862
catboost,ml,STORE0009,SKU0024,739.0861103412591,52.791865024375646,14,724.0,0.252340003543119,0.2907481236130406,13.049583040372726,15.178085902209634,0.061199466969414
catboost,ml,STORE0010,SKU0039,238.54650588380213,17.039036134557296,14,237.0,0.2523360716144904,0.3198124215411909,4.271689212331017,5.476321267386952,-0.0341567557635787
catboost,ml,STORE0009,SKU0074,765.3829239194208,54.6702088513872,14,1042.0,0.2522451299433622,0.2635974455087734,18.774244671498817,28.45427205036671,0.0159940405241707
catboost,ml,STORE0009,SKU0033,1535.9522525649288,109.7108751832092,14,1735.0,0.2520323116009014,0.2565899541867541,31.234004330540284,36.58953575166589,-0.1646356521677491
catboost,ml,STORE0003,SKU0013,848.3506467394279,60.596474767101995,14,1042.0,0.2516196339478136,0.2764915439230196,18.72768989811584,26.011287665917543,0.2268681012431849
catboost,ml,STORE0002,SKU0092,1056.3746596028977,75.45533282877841,14,941.0,0.251037649149075,0.8774626303871251,16.873316274948543,23.519105860706496,0.1177223403554022
catboost,ml,STORE0010,SKU0046,1268.8809115260408,90.63435082328863,14,1367.0,0.2509052688274783,0.4959737291822816,24.499107320511637,29.4739365329559,0.0937030463530627
catboost,ml,STORE0013,SKU0031,486.76346742129715,34.768819101521224,14,543.0,0.250741732774324,0.2722597567609753,9.72519720688985,11.644237791961936,-0.0195256932650636
catboost,ml,STORE0001,SKU0060,876.545954271485,62.61042530510607,14,927.0,0.2507263053658459,0.2724567134386818,16.60166321958137,20.00609407997513,-0.1104539603459216
catboost,ml,STORE0005,SKU0018,1290.6162231537912,92.18687308241365,14,1259.0,0.2506840897592207,0.4096877015635992,22.543662071918497,27.42377226083604,0.0080039542840218
catboost,ml,STORE0002,SKU0056,245.01101459838324,17.500786757027374,14,305.0,0.2505786227626924,0.2372748206728113,5.459034281615799,8.750028967421919,-0.0276302901142388
catboost,ml,STORE0010,SKU0059,364.74996135247505,26.053568668033932,14,367.0,0.2505063335004145,0.2758013459139902,6.566844599618009,8.202179762306502,-0.0283784239636195
catboost,ml,STORE0012,SKU0009,748.3951955304819,53.45679968074871,14,708.0,0.2502270166195035,1.472276735476404,12.654337697614894,18.885195127581547,0.0670298502838288
catboost,ml,STORE0011,SKU0050,270.78865083342896,19.342046488102067,14,248.0,0.2501586106352999,0.7629909164632532,4.431381102682456,6.066897577103345,0.0608894656158942
catboost,ml,STORE0007,SKU0020,569.1676875217108,40.654834822979346,14,561.0,0.2500075376598863,0.2832449501378807,10.018159187656874,13.152568256905184,-0.0727815805857992
catboost,ml,STORE0008,SKU0093,1122.7934889732585,80.19953492666131,14,1165.0,0.2499472334208957,0.3174695328454176,20.79918049538168,26.01410413480959,0.026035493496953
catboost,ml,STORE0012,SKU0074,795.1249642554142,56.794640303958154,14,1015.0,0.2499430222950638,0.4422818676152119,18.120869116392125,22.267812328022742,0.0915380322916478
catboost,ml,STORE0001,SKU0053,460.3971616604066,32.8855115471719,14,476.0,0.2499369056620964,0.2395448280568818,8.497854792511278,10.957356545455974,-0.0483396799950819
catboost,ml,STORE0007,SKU0086,99.13933809462014,7.081381292472868,14,129.0,0.2498097717786517,0.2263369208972097,2.3018186113890056,3.055025764662386,-0.1175834786882414
catboost,ml,STORE0013,SKU0036,398.0736592443955,28.433832803171107,14,382.0,0.2497356499277555,0.607431362429323,6.8142155908859,8.856803410878895,0.1049702186304953
catboost,ml,STORE0012,SKU0028,1555.326984167111,111.09478458336507,14,1723.0,0.249721578869405,0.2528831570786588,30.733591456570355,40.199775269995634,-0.0136004833445115
catboost,ml,STORE0003,SKU0071,366.92821686677746,26.20915834762696,14,347.0,0.2497214304742281,0.2850849866560194,6.189524026754083,6.885150176880812,0.0697472946504719
catboost,ml,STORE0006,SKU0020,795.2683737199644,56.804883837140316,14,812.0,0.249641942516456,0.3300886517649868,14.479232665954449,16.77876091655262,0.009603091916662
catboost,ml,STORE0003,SKU0091,202.47179992054666,14.46227142289619,14,230.0,0.2496241539126724,0.971377513208009,4.100968242851048,5.232206874173611,-0.1083273940886558
catboost,ml,STORE0007,SKU0015,126.92591617486572,9.066136869633265,14,121.0,0.2494868722873627,0.816610795480961,2.1562793961979203,3.1191045997541136,0.0319818579599421
catboost,ml,STORE0007,SKU0030,564.6069219969128,40.32906585692234,14,538.0,0.2494581066336029,0.27749015548385,9.586318669205598,10.88743484275397,0.1529487117728009
catboost,ml,STORE0005,SKU0058,1375.2007108161986,98.22862220115704,14,1467.0,0.2493235033179421,0.2832996888537629,26.125541383387223,30.02367078031809,-0.0450403375276464
catboost,ml,STORE0010,SKU0068,530.0785342507627,37.86275244648305,14,623.0,0.2491574679385256,0.2510522556454511,11.08750732326439,13.03673971015824,0.0133156503165806
catboost,ml,STORE0013,SKU0032,562.251976440745,40.16085546005321,14,642.0,0.2491115606422928,0.3224671161995621,11.423544423739427,14.490450769577809,-0.112926084421319
catboost,ml,STORE0004,SKU0081,1122.0348014106498,80.14534295790357,14,1199.0,0.2490155525654526,0.2765631228815509,21.326403394712692,26.683855924237516,-0.1078858171397382
catboost,ml,STORE0010,SKU0035,2162.8281151110327,154.4877225079309,14,2699.0,0.2488572961470419,0.4495598447920789,47.97613159291903,62.54104309146404,-0.0240044169012579
catboost,ml,STORE0004,SKU0037,1619.3855986092633,115.67039990066166,14,1788.0,0.2488388733579997,0.4082961052579171,31.78027896886454,40.36016618376903,-0.0429795072735057
catboost,ml,STORE0006,SKU0085,1054.1052349373138,75.29323106695098,14,1393.0,0.2488370282854328,0.7077218033736287,24.759284314400563,31.92034808919824,-0.0703165291471281
catboost,ml,STORE0002,SKU0052,648.8703092167666,46.34787922976904,14,690.0,0.2483808660163372,0.233970961651652,12.241628396519475,14.51506156440015,-0.1884186979568572
catboost,ml,STORE0013,SKU0040,191.87083808396676,13.705059863140482,14,243.0,0.2479875924058636,0.3362803801184379,4.304356068187491,6.229313514562221,0.0442197508655647
catboost,ml,STORE0010,SKU0077,718.8060281012487,51.34328772151776,14,817.0,0.2479334400043111,0.3450623702087935,14.468687177394443,19.857512607245848,0.1950968090121954
catboost,ml,STORE0006,SKU0021,804.016640888147,57.42976006343907,14,755.0,0.247814453626214,0.3175959940216725,13.364279463413684,16.651371602755358,0.1493145390764204
catboost,ml,STORE0009,SKU0017,1441.121453946433,102.93724671045949,14,1593.0,0.2477898421534168,0.2381298909925724,28.19494418217093,35.60955162499747,-0.084209137350578
catboost,ml,STORE0011,SKU0096,1461.4211290336834,104.38722350240596,14,1533.0,0.2475817163385895,0.9071721493721264,27.11019793907555,35.72531305175621,-0.0534295806782209
catboost,ml,STORE0011,SKU0007,460.42062525354936,32.88718751811067,14,501.0,0.2474003161327726,0.241298714464242,8.853397027322792,12.832995892915912,-0.1707250637624662
catboost,ml,STORE0007,SKU0008,273.8882346740096,19.56344533385783,14,282.0,0.2473718862529808,0.4293740165636229,4.982776565952899,5.958744413275988,-0.0644777398287274
catboost,ml,STORE0005,SKU0079,1166.453301595557,83.31809297111121,14,1154.0,0.2473522700264895,1.509886017142404,20.38889425789778,29.22401674353797,0.0472739980113711
catboost,ml,STORE0007,SKU0089,478.4169829408163,34.172641638629734,14,434.0,0.2471382261368322,0.526856006705751,7.6612850102418,11.03749003031587,0.1344450839804565
catboost,ml,STORE0007,SKU0028,1335.2852367222424,95.37751690873161,14,1380.0,0.2470982788394677,0.3805940090221251,24.356830342747536,31.769222704088754,-0.0012486060887838
catboost,ml,STORE0001,SKU0015,173.8125500736711,12.415182148119365,14,160.0,0.2467690507433265,0.3913299043449796,2.8202177227808742,3.776005017557878,0.1551274007478846
catboost,ml,STORE0005,SKU0076,429.94796414358984,30.710568867399274,14,437.0,0.2466970631416968,0.3262593871247398,7.700472613780109,9.487952667911,0.0102846462820944
catboost,ml,STORE0006,SKU0030,781.0781921107623,55.79129943648302,14,772.0,0.2464501733717417,0.2746531406602311,13.589966703070331,16.27198790937037,0.0945487981684361
catboost,ml,STORE0005,SKU0052,858.4508935534728,61.317920968105206,14,866.0,0.2463613853150721,0.3354639430220764,15.239211405918036,19.69200873678276,-0.0080252254532538
catboost,ml,STORE0009,SKU0078,440.12080971226555,31.437200693733253,14,492.0,0.2463079525463583,0.2282762684827264,8.655965189486308,10.155686252264577,-0.2358313834712866
catboost,ml,STORE0001,SKU0045,1039.6399829536156,74.25999878240111,14,1258.0,0.2461885807531638,0.3220356702900402,22.12180247053429,29.23879000865944,0.099946471211177
catboost,ml,STORE0005,SKU0036,692.5427342112172,49.467338157944084,14,706.0,0.2461488732543539,0.3693433219040025,12.412936036969564,16.12948492845641,0.2086793571702273
catboost,ml,STORE0011,SKU0065,852.0720965757878,60.86229261255627,14,1013.0,0.2460332337203182,0.3078862463266339,17.802261839905885,23.76534927519578,0.0135666285257976
catboost,ml,STORE0006,SKU0022,1422.1769309435551,101.58406649596823,14,1508.0,0.2455884597531376,0.5838822422822599,26.453385521980824,35.60402170233199,-0.0443113962029483
catboost,ml,STORE0008,SKU0085,1012.6648971363632,72.33320693831165,14,1368.0,0.2455595305867506,0.2776007609866768,23.99467413161964,28.65910580052914,0.0324906854741516
catboost,ml,STORE0001,SKU0027,1787.804795227558,127.70034251625415,14,2752.0,0.2455086246905702,0.2823275874001121,48.25998108203209,61.47462780304655,-0.1239129057810514
catboost,ml,STORE0007,SKU0035,1928.0718572663075,137.7194183761648,14,2441.0,0.2454083543121855,0.2255726123203008,42.78869949114607,53.11498116694824,-0.2092027152352548
catboost,ml,STORE0002,SKU0059,285.70193620410737,20.40728115743624,14,273.0,0.2451126493598532,0.750891223580977,4.779696662517138,6.29547371350398,-0.0124787105269489
catboost,ml,STORE0009,SKU0006,1465.4620084415726,104.67585774582662,14,1664.0,0.2443890207538735,0.4670308122045351,29.04738075246039,38.003662733852224,0.006983744328627
catboost,ml,STORE0008,SKU0004,1372.4452405042161,98.0318028931583,14,1489.0,0.2441621240090285,0.2866172248737011,25.96838590353168,29.02251013687106,-0.0666189812020024
catboost,ml,STORE0012,SKU0018,1157.8437817593267,82.70312726852333,14,1143.0,0.2441388467026695,0.3615580942318992,19.932192984367948,23.444661874207466,-0.0149444060317705
catboost,ml,STORE0006,SKU0008,380.73927653364177,27.195662609545842,14,381.0,0.244126859620177,0.377201798549207,6.643738108234818,7.991946292451439,-0.0247555559777584
catboost,ml,STORE0010,SKU0012,593.4613070711774,42.390093362226956,14,874.0,0.2440703352005218,0.5047338552904878,15.236962354661149,18.023461331115406,0.0096843680606619
catboost,ml,STORE0005,SKU0002,966.5705330663371,69.04075236188122,14,1008.0,0.2440389354256972,0.2655359188196375,17.570803350650202,20.84177897338825,-0.0391865224564081
catboost,ml,STORE0005,SKU0067,613.188809701797,43.7992006929855,14,633.0,0.2439070118149125,1.0962727705366648,11.028081319917115,15.460030940231231,-0.005813611617042
catboost,ml,STORE0011,SKU0070,1462.5627945624049,104.46877104017177,14,1494.0,0.2438623750834263,0.5921789839944733,26.023599169617064,34.02926988245415,-0.0006869442878164
catboost,ml,STORE0002,SKU0008,262.1446664137808,18.72461902955577,14,263.0,0.2437631459841328,0.2640021594303182,4.579264813844781,5.204835185479242,-0.0090216913137874
catboost,ml,STORE0012,SKU0078,411.60992346687925,29.400708819062803,14,414.0,0.2435492036226073,0.2729829727031961,7.2020978785542455,8.112299883366727,0.0089511284776117
catboost,ml,STORE0008,SKU0096,1354.0153180750387,96.71537986250277,14,1339.0,0.2433636909284948,0.3258504212980074,23.275998725232476,31.443824578417665,0.0787146408214053
catboost,ml,STORE0007,SKU0046,1166.7082085891368,83.33630061350978,14,1422.0,0.24318937369447,0.2259513047723842,24.70109209953832,33.29585532956292,-0.1198370648466363
catboost,ml,STORE0003,SKU0051,763.0964939353591,54.50689242395423,14,746.0,0.2431160279509095,0.3090751132583614,12.954611203669891,15.84771499054152,0.0233094794941651
catboost,ml,STORE0011,SKU0061,1383.5452335135199,98.82465953667999,14,1435.0,0.2430538405305027,0.3302669143684746,24.91301865437653,35.40342094887226,-0.031327629687294
catboost,ml,STORE0008,SKU0086,128.36519355235964,9.168942396597117,14,156.0,0.2429499754673229,0.1960154933747452,2.7071568694930277,3.630435289112846,0.0352745956936204
catboost,ml,STORE0003,SKU0022,1130.4210759828852,80.74436257020609,14,1056.0,0.2429310822851941,0.3444355842979122,18.32394449236893,22.999240364226683,0.0285658142804136
catboost,ml,STORE0003,SKU0054,936.8102229231989,66.91501592308563,14,1121.0,0.2428084160778244,0.4118124888826392,19.442016744517225,27.79540303510469,0.0114152740972219
catboost,ml,STORE0001,SKU0054,1177.460474810906,84.10431962935043,14,1489.0,0.2427291754596359,0.2604576869325849,25.815981589957,31.72855626455231,0.0280085858925569
catboost,ml,STORE0012,SKU0072,545.9201167094764,38.994294050676885,14,546.0,0.2424735177358476,0.3512703072166028,9.456467191698058,11.874732391709404,-0.0235188800337227
catboost,ml,STORE0002,SKU0001,1109.2970165483136,79.2355011820224,14,1087.0,0.242193275991066,0.3325665439478032,18.80457792873491,25.81794332603684,-0.0208328267405881
catboost,ml,STORE0004,SKU0100,1295.629690116602,92.54497786547157,14,1247.0,0.2421472794374466,0.2671925867139036,21.568404104178285,24.727034422569787,0.0869177520213094
catboost,ml,STORE0005,SKU0001,1521.6224835423097,108.68732025302212,14,1634.0,0.2421035509397452,0.3784455724043721,28.25694301682455,37.4534228071964,-0.054350932634397
catboost,ml,STORE0012,SKU0055,190.0264151664793,13.573315369034235,14,187.0,0.2417813641832089,0.2888031203786446,3.229508221590005,4.240536054071731,-0.0061810398093571
catboost,ml,STORE0003,SKU0003,267.86337772440055,19.133098408885754,14,272.0,0.2414511144706619,0.3837917993387191,4.691050224001432,5.832622876949364,-0.0555886181817362
catboost,ml,STORE0005,SKU0081,1038.8074285215687,74.20053060868348,14,1122.0,0.2414426436923115,0.2503440658283465,19.34990330162669,26.247662694167115,-0.0644006397335569
catboost,ml,STORE0001,SKU0067,596.6360305002072,42.61685932144337,14,615.0,0.2412337364694422,0.2631223945647469,10.59705342347907,12.72122242901848,-0.007013606065866
catboost,ml,STORE0007,SKU0040,259.44510503806396,18.53179321700457,14,332.0,0.2411483105385407,0.2941688118858249,5.718659935628251,6.565282472234128,0.0908198081988542
catboost,ml,STORE0002,SKU0036,497.3201509083781,35.522867922027004,14,497.0,0.2409217414824443,0.2866850420981274,8.552721822626774,12.712832361077178,0.1791216871485837
catboost,ml,STORE0002,SKU0005,801.511355983279,57.25081114166279,14,982.0,0.2409071849974252,0.443911101632732,16.897918261962253,20.54325974692177,0.1252890489213578
catboost,ml,STORE0001,SKU0012,673.9560908233219,48.139720773094425,14,998.0,0.2403184368811429,0.3224190058827739,17.131271429098614,23.757489272902653,0.0900837811196754
catboost,ml,STORE0005,SKU0033,1433.8466359948193,102.41761685677281,14,1527.0,0.2400796444291368,0.2674750547336596,26.18582978880657,31.384392833650548,0.036948897514219
catboost,ml,STORE0003,SKU0056,242.6810280386108,17.334359145615057,14,301.0,0.2399159703830619,0.2473962352592558,5.158193363235832,5.810297357513831,-0.0080849190275515
catboost,ml,STORE0002,SKU0096,1010.697638964657,72.1926884974755,14,950.0,0.2397877657365285,0.3776523921447108,16.27131267497872,23.06958043961435,0.0982680083228656
catboost,ml,STORE0003,SKU0063,559.6124216589603,39.97231583278288,14,680.0,0.2397505672491876,0.3381740298854452,11.645027552103398,13.380020569109814,0.0552321618333833
catboost,ml,STORE0008,SKU0044,1345.3684314550328,96.09774510393092,14,1387.0,0.2392189696194149,0.2879743054887638,23.69976506158061,28.467977898962875,-0.0305246003232153
catboost,ml,STORE0011,SKU0064,1358.4824765080552,97.03446260771823,14,1470.0,0.2390195589959613,0.2451923858981144,25.097053694575944,30.60291505764473,-0.0606617847921938
catboost,ml,STORE0004,SKU0056,353.1382890170765,25.22416350121975,14,437.0,0.2386812099908931,0.2968651232163138,7.450263483287164,8.415450572479328,-0.0283742063836008
catboost,ml,STORE0003,SKU0053,377.62348360888154,26.973105972062967,14,403.0,0.2383115728589497,0.2507963502177125,6.85996884729691,8.099450955506633,-0.1264239523879726
catboost,ml,STORE0008,SKU0016,368.2823975004964,26.305885535749745,14,488.0,0.2382363780041315,0.2132637379464607,8.3042394618583,10.93323450926965,-0.1552168058832687
catboost,ml,STORE0001,SKU0047,1214.508505144678,86.75060751033415,14,1257.0,0.2380924479021444,0.232230984730046,21.37730050092825,26.68931311998191,-0.0747949046065773
catboost,ml,STORE0006,SKU0047,1272.7256178231205,90.90897270165146,14,1285.0,0.2376991941003123,0.2889601279967619,21.81739031563581,27.093611473217678,0.0679790456579723
catboost,ml,STORE0004,SKU0091,303.8090827300846,21.700648766434615,14,408.0,0.2372153895391479,0.2343800196138754,6.913134209426597,7.881683297501053,-0.2156223530618961
catboost,ml,STORE0009,SKU0059,369.917830579527,26.42270218425193,14,384.0,0.2370368057229484,0.239067179355275,6.501580956972299,7.446195863550869,-0.1726063405251461
catboost,ml,STORE0006,SKU0101,227.98279305184704,16.284485217989076,14,272.0,0.2369242700964357,0.394579036999385,4.603100104730751,5.952265440394972,-0.0016563518848066
catboost,ml,STORE0008,SKU0102,1366.4514132934064,97.60367237810046,14,1650.0,0.2363041716763557,0.3340185391020002,27.85013451899908,38.34809718468091,0.1945442895544249
catboost,ml,STORE0009,SKU0080,1126.1556755467343,80.43969111048102,14,1224.0,0.2362895132755359,0.2780829256652874,20.65845458923257,25.82402271819885,-0.1198405169425164
catboost,ml,STORE0003,SKU0023,826.9581167253505,59.06843690895361,14,943.0,0.2361504463818134,0.2904924268592461,15.906419352717863,20.24781353854186,-0.0581435998011922
catboost,ml,STORE0011,SKU0047,1165.5689584062745,83.25492560044817,14,1260.0,0.2359917719658464,0.2361572572634613,21.23925947692618,24.500913777058628,-0.1189572009823275
catboost,ml,STORE0004,SKU0020,860.2451346801347,61.44608104858105,14,826.0,0.235824512196318,2.0468736353022896,13.913646219582764,18.954648029903392,0.0025678937601687
catboost,ml,STORE0005,SKU0035,2226.9756896826984,159.06969212019274,14,2860.0,0.2356213016722677,0.293353424937468,48.134065913048985,62.90340844515789,-0.0217840035862751
catboost,ml,STORE0005,SKU0031,850.5046245219568,60.75033032299691,14,1061.0,0.235609286952698,0.2535535829048588,17.85581810405804,21.997938824063848,-0.0165871878295334
catboost,ml,STORE0012,SKU0084,342.7677585944264,24.483411328173315,14,351.0,0.2355285096614772,0.2640934417163141,5.90503620651275,6.83040061661422,-0.057246820187035
catboost,ml,STORE0013,SKU0020,392.83460073248153,28.059614338034397,14,390.0,0.2355212256896677,0.2262632945730396,6.56094842992646,8.638910719172905,-0.0328956797236864
