date,store_id,sku_id,prediction,model
2024-01-02,STORE0009,SKU0090,18.371388308385583,catboost
2024-01-03,STORE0009,SKU0090,18.206633834635344,catboost
2024-01-04,STORE0009,SKU0090,17.681228501145124,catboost
2024-01-05,STORE0009,SKU0090,18.201009776379127,catboost
2024-01-06,STORE0009,SKU0090,21.730802596115517,catboost
2024-01-07,STORE0009,SKU0090,21.8872379962928,catboost
2024-01-08,STORE0009,SKU0090,18.309713828634777,catboost
2024-01-09,STORE0009,SKU0090,18.45268559856305,catboost
2024-01-10,STORE0009,SKU0090,18.392579171072207,catboost
2024-01-11,STORE0009,SKU0090,18.773961844230833,catboost
2024-01-12,STORE0009,SKU0090,18.551760997578334,catboost
2024-01-13,STORE0009,SKU0090,22.178211306242687,catboost
2024-01-14,STORE0009,SKU0090,22.275993953862123,catboost
2024-01-01,STORE0009,SKU0091,15.512446113299312,catboost
2024-01-02,STORE0009,SKU0091,15.983859163259787,catboost
2024-01-03,STORE0009,SKU0091,16.118159637874058,catboost
2024-01-04,STORE0009,SKU0091,16.010455226479586,catboost
2024-01-05,STORE0009,SKU0091,15.645461200985494,catboost
2024-01-06,STORE0009,SKU0091,18.745689299488355,catboost
2024-01-07,STORE0009,SKU0091,18.77977315059795,catboost
2024-01-08,STORE0009,SKU0091,15.52163634806184,catboost
2024-01-09,STORE0009,SKU0091,15.310127994553909,catboost
2024-01-10,STORE0009,SKU0091,15.306031640067268,catboost
2024-01-11,STORE0009,SKU0091,15.933196165512037,catboost
2024-01-12,STORE0009,SKU0091,15.745507303618332,catboost
2024-01-13,STORE0009,SKU0091,19.19500148874776,catboost
2024-01-14,STORE0009,SKU0091,19.19408392100452,catboost
2024-01-01,STORE0009,SKU0092,83.96214747632902,catboost
2024-01-02,STORE0009,SKU0092,84.66060396703804,catboost
2024-01-03,STORE0009,SKU0092,84.96021417450234,catboost
2024-01-04,STORE0009,SKU0092,85.34624708839839,catboost
2024-01-05,STORE0009,SKU0092,84.58091680180775,catboost
2024-01-06,STORE0009,SKU0092,98.26309634420738,catboost
2024-01-07,STORE0009,SKU0092,100.19025934952074,catboost
2024-01-08,STORE0009,SKU0092,83.73709967826935,catboost
2024-01-09,STORE0009,SKU0092,83.702223013804,catboost
2024-01-10,STORE0009,SKU0092,84.04721968180817,catboost
2024-01-11,STORE0009,SKU0092,83.68943425892613,catboost
2024-01-12,STORE0009,SKU0092,83.72895779010028,catboost
2024-01-13,STORE0009,SKU0092,100.18325621998326,catboost
2024-01-14,STORE0009,SKU0092,101.87958886866761,catboost
2024-01-01,STORE0009,SKU0093,64.29822417632315,catboost
2024-01-02,STORE0009,SKU0093,65.0611434146369,catboost
2024-01-03,STORE0009,SKU0093,65.0155406025816,catboost
2024-01-04,STORE0009,SKU0093,64.2788237332241,catboost
2024-01-05,STORE0009,SKU0093,63.531166649289126,catboost
2024-01-06,STORE0009,SKU0093,75.74625209863035,catboost
2024-01-07,STORE0009,SKU0093,76.6218373042037,catboost
2024-01-08,STORE0009,SKU0093,63.519896506626615,catboost
2024-01-09,STORE0009,SKU0093,62.55777411788481,catboost
2024-01-10,STORE0009,SKU0093,62.284475144440016,catboost
2024-01-11,STORE0009,SKU0093,63.850299904152656,catboost
2024-01-12,STORE0009,SKU0093,63.81493280304451,catboost
2024-01-13,STORE0009,SKU0093,77.25650083844889,catboost
2024-01-14,STORE0009,SKU0093,79.4967478866123,catboost
2024-01-01,STORE0009,SKU0096,85.18142278503498,catboost
2024-01-02,STORE0009,SKU0096,86.67204427155238,catboost
2024-01-03,STORE0009,SKU0096,86.78716222534761,catboost
2024-01-04,STORE0009,SKU0096,85.29279827778495,catboost
2024-01-05,STORE0009,SKU0096,86.24193782193859,catboost
2024-01-06,STORE0009,SKU0096,104.68907619373971,catboost
2024-01-07,STORE0009,SKU0096,105.49932363265765,catboost
2024-01-08,STORE0009,SKU0096,88.93372930302601,catboost
2024-01-09,STORE0009,SKU0096,88.42892782272831,catboost
2024-01-10,STORE0009,SKU0096,88.23182060176231,catboost
2024-01-11,STORE0009,SKU0096,89.17136346072778,catboost
2024-01-12,STORE0009,SKU0096,89.26438549832052,catboost
2024-01-13,STORE0009,SKU0096,106.46130270571769,catboost
2024-01-14,STORE0009,SKU0096,105.869702962828,catboost
2024-01-01,STORE0009,SKU0097,65.56964118012812,catboost
2024-01-02,STORE0009,SKU0097,65.5084325323667,catboost
2024-01-03,STORE0009,SKU0097,65.60455604320228,catboost
2024-01-04,STORE0009,SKU0097,65.82477012061482,catboost
2024-01-05,STORE0009,SKU0097,64.88002148587121,catboost
2024-01-06,STORE0009,SKU0097,78.15500005752429,catboost
2024-01-07,STORE0009,SKU0097,80.08439863761448,catboost
2024-01-08,STORE0009,SKU0097,66.18781366372389,catboost
2024-01-09,STORE0009,SKU0097,63.821398847286076,catboost
2024-01-10,STORE0009,SKU0097,63.13034640104787,catboost
2024-01-11,STORE0009,SKU0097,64.65658929710649,catboost
2024-01-12,STORE0009,SKU0097,64.07366397093016,catboost
2024-01-13,STORE0009,SKU0097,74.38564341471147,catboost
2024-01-14,STORE0009,SKU0097,76.25902153051558,catboost
2024-01-01,STORE0009,SKU0098,39.215115186976746,catboost
2024-01-02,STORE0009,SKU0098,38.246942850108695,catboost
2024-01-03,STORE0009,SKU0098,38.25105948007284,catboost
2024-01-04,STORE0009,SKU0098,38.211305558780595,catboost
2024-01-05,STORE0009,SKU0098,37.89997207757778,catboost
2024-01-06,STORE0009,SKU0098,45.45956264153066,catboost
2024-01-07,STORE0009,SKU0098,47.161987572446954,catboost
2024-01-08,STORE0009,SKU0098,39.67729102663708,catboost
2024-01-09,STORE0009,SKU0098,39.39657313805847,catboost
2024-01-10,STORE0009,SKU0098,39.13011803328196,catboost
2024-01-11,STORE0009,SKU0098,39.90379024992749,catboost
2024-01-12,STORE0009,SKU0098,39.15410197626778,catboost
2024-01-13,STORE0009,SKU0098,48.14214034845587,catboost
2024-01-14,STORE0009,SKU0098,48.370524308849745,catboost
2024-01-01,STORE0009,SKU0099,85.84456888034883,catboost
2024-01-02,STORE0009,SKU0099,84.32909923293141,catboost
2024-01-03,STORE0009,SKU0099,85.38072932592917,catboost
2024-01-04,STORE0009,SKU0099,85.29905750079827,catboost
2024-01-05,STORE0009,SKU0099,85.54817139611215,catboost
2024-01-06,STORE0009,SKU0099,101.69126699717646,catboost
2024-01-07,STORE0009,SKU0099,102.86086087681329,catboost
2024-01-08,STORE0009,SKU0099,84.74939984974804,catboost
2024-01-09,STORE0009,SKU0099,84.58133141865659,catboost
2024-01-10,STORE0009,SKU0099,84.48907605228068,catboost
2024-01-11,STORE0009,SKU0099,84.06052765280805,catboost
2024-01-12,STORE0009,SKU0099,82.91760290119433,catboost
2024-01-13,STORE0009,SKU0099,99.1273049756704,catboost
2024-01-14,STORE0009,SKU0099,99.81923461675038,catboost
2024-01-01,STORE0009,SKU0102,86.45992747979736,catboost
2024-01-02,STORE0009,SKU0102,88.42806585471321,catboost
2024-01-03,STORE0009,SKU0102,88.65985759730756,catboost
2024-01-04,STORE0009,SKU0102,89.45433838610379,catboost
2024-01-05,STORE0009,SKU0102,88.9739026101231,catboost
2024-01-06,STORE0009,SKU0102,104.24577152815566,catboost
2024-01-07,STORE0009,SKU0102,104.18585624148017,catboost
2024-01-08,STORE0009,SKU0102,86.9702946345643,catboost
2024-01-09,STORE0009,SKU0102,86.8910690229495,catboost
2024-01-10,STORE0009,SKU0102,87.04024125181438,catboost
2024-01-11,STORE0009,SKU0102,86.64119428542679,catboost
2024-01-12,STORE0009,SKU0102,86.25499768674085,catboost
2024-01-13,STORE0009,SKU0102,102.75250230147344,catboost
2024-01-14,STORE0009,SKU0102,103.85743742486102,catboost
2024-01-01,STORE0010,SKU0001,90.52383330039653,catboost
2024-01-02,STORE0010,SKU0001,91.62676649159204,catboost
2024-01-03,STORE0010,SKU0001,91.16371181420506,catboost
2024-01-04,STORE0010,SKU0001,91.48634674164933,catboost
2024-01-05,STORE0010,SKU0001,90.55695760811008,catboost
2024-01-06,STORE0010,SKU0001,106.36397556411418,catboost
2024-01-07,STORE0010,SKU0001,107.83223192207446,catboost
2024-01-08,STORE0010,SKU0001,88.60831259447644,catboost
2024-01-09,STORE0010,SKU0001,88.96179731557837,catboost
2024-01-10,STORE0010,SKU0001,87.22319082974457,catboost
2024-01-11,STORE0010,SKU0001,86.9300556556858,catboost
2024-01-12,STORE0010,SKU0001,86.76596898339504,catboost
2024-01-13,STORE0010,SKU0001,103.50781131397162,catboost
2024-01-14,STORE0010,SKU0001,103.80174688140426,catboost
2024-01-01,STORE0010,SKU0004,93.78793487091846,catboost
2024-01-02,STORE0010,SKU0004,93.95402815584832,catboost
2024-01-03,STORE0010,SKU0004,91.93088280823977,catboost
2024-01-04,STORE0010,SKU0004,92.08248977638218,catboost
2024-01-05,STORE0010,SKU0004,92.50526778752509,catboost
2024-01-06,STORE0010,SKU0004,110.26896117081246,catboost
2024-01-07,STORE0010,SKU0004,109.5830273907685,catboost
2024-01-08,STORE0010,SKU0004,90.51360357555203,catboost
2024-01-09,STORE0010,SKU0004,90.58121992084008,catboost
2024-01-10,STORE0010,SKU0004,89.8879399976431,catboost
2024-01-11,STORE0010,SKU0004,90.25723586150315,catboost
2024-01-12,STORE0010,SKU0004,91.5895041807643,catboost
2024-01-13,STORE0010,SKU0004,108.4526658422435,catboost
2024-01-14,STORE0010,SKU0004,109.12444765045208,catboost
2024-01-01,STORE0010,SKU0005,74.36143028398305,catboost
2024-01-02,STORE0010,SKU0005,74.44694527908541,catboost
2024-01-03,STORE0010,SKU0005,74.64702124968787,catboost
2024-01-04,STORE0010,SKU0005,73.12235459883111,catboost
2024-01-05,STORE0010,SKU0005,73.46171203962595,catboost
2024-01-06,STORE0010,SKU0005,88.98115877825862,catboost
2024-01-07,STORE0010,SKU0005,87.4594817738595,catboost
2024-01-08,STORE0010,SKU0005,71.93072873532266,catboost
2024-01-09,STORE0010,SKU0005,70.29637735378945,catboost
2024-01-10,STORE0010,SKU0005,70.05157675807604,catboost
2024-01-11,STORE0010,SKU0005,67.89603738317402,catboost
2024-01-12,STORE0010,SKU0005,67.56612452785805,catboost
2024-01-13,STORE0010,SKU0005,79.15431836068046,catboost
2024-01-14,STORE0010,SKU0005,80.90076478788498,catboost
2024-01-01,STORE0010,SKU0006,90.27225381011586,catboost
2024-01-02,STORE0010,SKU0006,89.43247394786624,catboost
2024-01-03,STORE0010,SKU0006,89.64488573371,catboost
2024-01-04,STORE0010,SKU0006,88.42609710646664,catboost
2024-01-05,STORE0010,SKU0006,87.37025606286248,catboost
2024-01-06,STORE0010,SKU0006,102.6370102343333,catboost
2024-01-07,STORE0010,SKU0006,104.5853260262245,catboost
2024-01-08,STORE0010,SKU0006,87.4685009685557,catboost
2024-01-09,STORE0010,SKU0006,87.05671358195849,catboost
2024-01-10,STORE0010,SKU0006,85.09988195374792,catboost
2024-01-11,STORE0010,SKU0006,84.17335271234063,catboost
2024-01-12,STORE0010,SKU0006,83.24990356051251,catboost
2024-01-13,STORE0010,SKU0006,99.95135942394435,catboost
2024-01-14,STORE0010,SKU0006,102.27135218299104,catboost
2024-01-01,STORE0010,SKU0007,24.729892459651424,catboost
2024-01-02,STORE0010,SKU0007,24.088877720416953,catboost
2024-01-03,STORE0010,SKU0007,24.156845398118797,catboost
2024-01-04,STORE0010,SKU0007,24.277518867690247,catboost
2024-01-05,STORE0010,SKU0007,24.29721336874333,catboost
2024-01-06,STORE0010,SKU0007,28.709378607264586,catboost
2024-01-07,STORE0010,SKU0007,29.01829808025607,catboost
2024-01-08,STORE0010,SKU0007,23.860735038016887,catboost
2024-01-09,STORE0010,SKU0007,23.54902430067098,catboost
2024-01-10,STORE0010,SKU0007,23.518687936373542,catboost
2024-01-11,STORE0010,SKU0007,24.03149232084188,catboost
2024-01-12,STORE0010,SKU0007,23.851244166576397,catboost
2024-01-13,STORE0010,SKU0007,28.15496071209574,catboost
2024-01-14,STORE0010,SKU0007,27.875440691458554,catboost
2024-01-01,STORE0010,SKU0010,29.523743320837287,catboost
2024-01-02,STORE0010,SKU0010,30.022052768966482,catboost
2024-01-03,STORE0010,SKU0010,30.310797380353577,catboost
2024-01-04,STORE0010,SKU0010,30.19561593320202,catboost
2024-01-05,STORE0010,SKU0010,30.22901262980871,catboost
2024-01-06,STORE0010,SKU0010,36.34594564209138,catboost
2024-01-07,STORE0010,SKU0010,36.95014013830242,catboost
2024-01-08,STORE0010,SKU0010,31.01091140839809,catboost
2024-01-09,STORE0010,SKU0010,30.865865424369087,catboost
2024-01-10,STORE0010,SKU0010,30.915384323885377,catboost
2024-01-11,STORE0010,SKU0010,30.73236965325251,catboost
2024-01-12,STORE0010,SKU0010,30.716661601547198,catboost
2024-01-13,STORE0010,SKU0010,37.242632810510585,catboost
2024-01-14,STORE0010,SKU0010,37.453426825909375,catboost
2024-01-01,STORE0010,SKU0011,17.86277933044127,catboost
2024-01-02,STORE0010,SKU0011,19.25932283283653,catboost
2024-01-03,STORE0010,SKU0011,18.71444555978223,catboost
2024-01-04,STORE0010,SKU0011,18.75152721624589,catboost
2024-01-05,STORE0010,SKU0011,19.15074159541895,catboost
2024-01-06,STORE0010,SKU0011,23.099001826726447,catboost
2024-01-07,STORE0010,SKU0011,22.989983047282113,catboost
2024-01-08,STORE0010,SKU0011,19.078408222043638,catboost
2024-01-09,STORE0010,SKU0011,19.223408562311345,catboost
2024-01-10,STORE0010,SKU0011,19.133459680570898,catboost
2024-01-11,STORE0010,SKU0011,19.023955773508757,catboost
2024-01-12,STORE0010,SKU0011,19.372670019642943,catboost
2024-01-13,STORE0010,SKU0011,23.24833624262331,catboost
2024-01-14,STORE0010,SKU0011,23.069524453935156,catboost
2024-01-01,STORE0010,SKU0012,40.638458988970726,catboost
2024-01-02,STORE0010,SKU0012,40.5566320294905,catboost
2024-01-03,STORE0010,SKU0012,40.87309956385967,catboost
2024-01-04,STORE0010,SKU0012,41.34507565101373,catboost
2024-01-05,STORE0010,SKU0012,41.030374413699946,catboost
2024-01-06,STORE0010,SKU0012,48.59463162090034,catboost
2024-01-07,STORE0010,SKU0012,48.911681604731704,catboost
2024-01-08,STORE0010,SKU0012,40.92135221075592,catboost
2024-01-09,STORE0010,SKU0012,40.03392057527152,catboost
2024-01-10,STORE0010,SKU0012,39.51838377075261,catboost
2024-01-11,STORE0010,SKU0012,39.457808486990075,catboost
2024-01-12,STORE0010,SKU0012,39.227353723111975,catboost
2024-01-13,STORE0010,SKU0012,46.44227042933273,catboost
2024-01-14,STORE0010,SKU0012,45.91026400229601,catboost
2024-01-01,STORE0010,SKU0013,82.2305873336714,catboost
2024-01-02,STORE0010,SKU0013,80.37892939049428,catboost
2024-01-03,STORE0010,SKU0013,80.85989538337151,catboost
2024-01-04,STORE0010,SKU0013,80.13894625924307,catboost
2024-01-05,STORE0010,SKU0013,80.70525105561953,catboost
2024-01-06,STORE0010,SKU0013,95.6507538956714,catboost
2024-01-07,STORE0010,SKU0013,96.48576280410812,catboost
2024-01-08,STORE0010,SKU0013,79.16194628626968,catboost
2024-01-09,STORE0010,SKU0013,77.93528519926362,catboost
2024-01-10,STORE0010,SKU0013,76.04664331756092,catboost
2024-01-11,STORE0010,SKU0013,75.75060209487646,catboost
2024-01-12,STORE0010,SKU0013,75.71312068298029,catboost
2024-01-13,STORE0010,SKU0013,90.98599639861186,catboost
2024-01-14,STORE0010,SKU0013,92.33063054711485,catboost
2024-01-01,STORE0010,SKU0014,58.162965631210845,catboost
2024-01-02,STORE0010,SKU0014,57.694903368373836,catboost
2024-01-03,STORE0010,SKU0014,57.449893373193014,catboost
2024-01-04,STORE0010,SKU0014,57.46145434862943,catboost
2024-01-05,STORE0010,SKU0014,57.457077218423635,catboost
2024-01-06,STORE0010,SKU0014,68.86970373475805,catboost
2024-01-07,STORE0010,SKU0014,69.14701881205903,catboost
2024-01-08,STORE0010,SKU0014,57.06109704985575,catboost
2024-01-09,STORE0010,SKU0014,56.25192543178898,catboost
2024-01-10,STORE0010,SKU0014,56.132416899810316,catboost
2024-01-11,STORE0010,SKU0014,55.271671265470424,catboost
2024-01-12,STORE0010,SKU0014,56.15421396852976,catboost
2024-01-13,STORE0010,SKU0014,66.45070746624756,catboost
2024-01-14,STORE0010,SKU0014,65.92692124010112,catboost
2024-01-01,STORE0010,SKU0015,9.963418391437976,catboost
2024-01-02,STORE0010,SKU0015,10.013115658617174,catboost
2024-01-03,STORE0010,SKU0015,9.989863447870434,catboost
2024-01-04,STORE0010,SKU0015,9.987399565717737,catboost
2024-01-05,STORE0010,SKU0015,9.99064868625181,catboost
2024-01-06,STORE0010,SKU0015,12.034363866527322,catboost
2024-01-07,STORE0010,SKU0015,12.234288690677168,catboost
2024-01-08,STORE0010,SKU0015,10.219268453223357,catboost
2024-01-09,STORE0010,SKU0015,9.830962367643416,catboost
2024-01-10,STORE0010,SKU0015,9.727782096420242,catboost
2024-01-11,STORE0010,SKU0015,9.6641409597053,catboost
2024-01-12,STORE0010,SKU0015,9.721607718251498,catboost
2024-01-13,STORE0010,SKU0015,11.74435284472441,catboost
2024-01-14,STORE0010,SKU0015,12.31215539712126,catboost
2024-01-01,STORE0010,SKU0016,21.18555118116288,catboost
2024-01-02,STORE0010,SKU0016,21.10511049711099,catboost
2024-01-03,STORE0010,SKU0016,21.079127973405914,catboost
2024-01-04,STORE0010,SKU0016,21.035316080824952,catboost
2024-01-05,STORE0010,SKU0016,20.982388972548026,catboost
2024-01-06,STORE0010,SKU0016,25.00049752393694,catboost
2024-01-07,STORE0010,SKU0016,25.49340278465714,catboost
2024-01-08,STORE0010,SKU0016,21.348627005901236,catboost
2024-01-09,STORE0010,SKU0016,20.9906691258341,catboost
2024-01-10,STORE0010,SKU0016,21.084145121024225,catboost
2024-01-11,STORE0010,SKU0016,21.050521091065583,catboost
2024-01-12,STORE0010,SKU0016,21.17729538419305,catboost
2024-01-13,STORE0010,SKU0016,25.15611721826224,catboost
2024-01-14,STORE0010,SKU0016,25.024177405464044,catboost
2024-01-01,STORE0010,SKU0017,91.8462103714868,catboost
2024-01-02,STORE0010,SKU0017,90.25444192488368,catboost
2024-01-03,STORE0010,SKU0017,90.5795820035616,catboost
2024-01-04,STORE0010,SKU0017,89.54183752231815,catboost
2024-01-05,STORE0010,SKU0017,91.41087696994973,catboost
2024-01-06,STORE0010,SKU0017,109.39988862787686,catboost
2024-01-07,STORE0010,SKU0017,109.9506686817274,catboost
2024-01-08,STORE0010,SKU0017,89.38276295975439,catboost
2024-01-09,STORE0010,SKU0017,89.80934946791682,catboost
2024-01-10,STORE0010,SKU0017,88.49995843754576,catboost
2024-01-11,STORE0010,SKU0017,89.93910053450824,catboost
2024-01-12,STORE0010,SKU0017,90.3789885825959,catboost
2024-01-13,STORE0010,SKU0017,107.4537819318493,catboost
2024-01-14,STORE0010,SKU0017,107.77233597274744,catboost
2024-01-01,STORE0010,SKU0018,77.5877301072645,catboost
2024-01-02,STORE0010,SKU0018,76.9534529750446,catboost
2024-01-03,STORE0010,SKU0018,77.71117970620097,catboost
2024-01-04,STORE0010,SKU0018,78.23015990591881,catboost
2024-01-05,STORE0010,SKU0018,80.46096830867688,catboost
2024-01-06,STORE0010,SKU0018,93.52172914562968,catboost
2024-01-07,STORE0010,SKU0018,94.52863862580894,catboost
2024-01-08,STORE0010,SKU0018,77.67717304191478,catboost
2024-01-09,STORE0010,SKU0018,75.48428364909368,catboost
2024-01-10,STORE0010,SKU0018,74.7764599877792,catboost
2024-01-11,STORE0010,SKU0018,74.28775517990255,catboost
2024-01-12,STORE0010,SKU0018,74.15556607163899,catboost
2024-01-13,STORE0010,SKU0018,88.15095650613985,catboost
2024-01-14,STORE0010,SKU0018,88.77174653615947,catboost
2024-01-01,STORE0010,SKU0019,15.580279628771045,catboost
2024-01-02,STORE0010,SKU0019,15.739293372328532,catboost
2024-01-03,STORE0010,SKU0019,15.667565413877135,catboost
2024-01-04,STORE0010,SKU0019,15.319549930365163,catboost
2024-01-05,STORE0010,SKU0019,14.499817504699621,catboost
2024-01-06,STORE0010,SKU0019,17.51928976976064,catboost
2024-01-07,STORE0010,SKU0019,17.33662534310713,catboost
2024-01-08,STORE0010,SKU0019,14.157372162594164,catboost
2024-01-09,STORE0010,SKU0019,14.265697532162235,catboost
2024-01-10,STORE0010,SKU0019,14.268333515424928,catboost
2024-01-11,STORE0010,SKU0019,13.798602554805747,catboost
2024-01-12,STORE0010,SKU0019,14.161126835870256,catboost
2024-01-13,STORE0010,SKU0019,16.417836865465837,catboost
2024-01-14,STORE0010,SKU0019,16.36472418497037,catboost
2024-01-01,STORE0010,SKU0020,41.860790599215505,catboost
2024-01-02,STORE0010,SKU0020,41.83457535086914,catboost
2024-01-03,STORE0010,SKU0020,42.05935665864413,catboost
2024-01-04,STORE0010,SKU0020,42.20185462926332,catboost
2024-01-05,STORE0010,SKU0020,42.07961928305067,catboost
2024-01-06,STORE0010,SKU0020,50.22081870123763,catboost
2024-01-07,STORE0010,SKU0020,49.913500078605466,catboost
2024-01-08,STORE0010,SKU0020,42.408390593295394,catboost
2024-01-09,STORE0010,SKU0020,41.87687235904351,catboost
2024-01-10,STORE0010,SKU0020,41.84456006373172,catboost
2024-01-11,STORE0010,SKU0020,43.04956310842998,catboost
2024-01-12,STORE0010,SKU0020,44.050526120442846,catboost
2024-01-13,STORE0010,SKU0020,52.59529302931038,catboost
2024-01-14,STORE0010,SKU0020,52.04543894198066,catboost
2024-01-01,STORE0010,SKU0021,49.63459828842396,catboost
2024-01-02,STORE0010,SKU0021,50.337457623466726,catboost
2024-01-03,STORE0010,SKU0021,50.02021612595625,catboost
2024-01-04,STORE0010,SKU0021,50.27840182910315,catboost
2024-01-05,STORE0010,SKU0021,49.920509245997565,catboost
2024-01-06,STORE0010,SKU0021,59.81272432561417,catboost
2024-01-07,STORE0010,SKU0021,60.69493101082243,catboost
2024-01-08,STORE0010,SKU0021,50.48615947558485,catboost
2024-01-09,STORE0010,SKU0021,49.39750401649113,catboost
2024-01-10,STORE0010,SKU0021,49.42574250583329,catboost
2024-01-11,STORE0010,SKU0021,50.64029454304012,catboost
2024-01-12,STORE0010,SKU0021,51.789096410219265,catboost
2024-01-13,STORE0010,SKU0021,61.313143881643924,catboost
2024-01-14,STORE0010,SKU0021,62.9955628283097,catboost
2024-01-01,STORE0010,SKU0025,26.642201087349804,catboost
2024-01-02,STORE0010,SKU0025,27.25830388446534,catboost
2024-01-03,STORE0010,SKU0025,27.239274993826864,catboost
2024-01-04,STORE0010,SKU0025,27.247447323764057,catboost
2024-01-05,STORE0010,SKU0025,27.246830857868915,catboost
2024-01-06,STORE0010,SKU0025,32.78234042842229,catboost
2024-01-07,STORE0010,SKU0025,33.494766276688395,catboost
2024-01-08,STORE0010,SKU0025,27.038708525076647,catboost
2024-01-09,STORE0010,SKU0025,27.252937583447434,catboost
2024-01-10,STORE0010,SKU0025,27.911960966772536,catboost
2024-01-11,STORE0010,SKU0025,27.129620751443287,catboost
2024-01-12,STORE0010,SKU0025,27.158388726288077,catboost
2024-01-13,STORE0010,SKU0025,32.506678883990574,catboost
2024-01-14,STORE0010,SKU0025,32.30470437166952,catboost
2024-01-01,STORE0010,SKU0028,113.42282359431641,catboost
2024-01-02,STORE0010,SKU0028,108.55378315321438,catboost
2024-01-03,STORE0010,SKU0028,109.41283501066306,catboost
2024-01-04,STORE0010,SKU0028,109.80940863130259,catboost
2024-01-05,STORE0010,SKU0028,109.62731252004892,catboost
2024-01-06,STORE0010,SKU0028,129.76199028336447,catboost
2024-01-07,STORE0010,SKU0028,133.57983029593458,catboost
2024-01-08,STORE0010,SKU0028,109.64186017726232,catboost
2024-01-09,STORE0010,SKU0028,106.58760154328465,catboost
2024-01-10,STORE0010,SKU0028,103.26172322304569,catboost
2024-01-11,STORE0010,SKU0028,104.5703085848978,catboost
2024-01-12,STORE0010,SKU0028,102.84323678896644,catboost
2024-01-13,STORE0010,SKU0028,121.12605909009227,catboost
2024-01-14,STORE0010,SKU0028,122.99514937743847,catboost
2024-01-01,STORE0010,SKU0029,28.292303013838374,catboost
2024-01-02,STORE0010,SKU0029,28.606903443490168,catboost
2024-01-03,STORE0010,SKU0029,28.65125723794019,catboost
2024-01-04,STORE0010,SKU0029,28.408886256450177,catboost
2024-01-05,STORE0010,SKU0029,28.628232374095358,catboost
2024-01-06,STORE0010,SKU0029,34.267332475314376,catboost
2024-01-07,STORE0010,SKU0029,34.96195783174045,catboost
2024-01-08,STORE0010,SKU0029,28.18453036241729,catboost
2024-01-09,STORE0010,SKU0029,28.649882428090578,catboost
2024-01-10,STORE0010,SKU0029,28.507143278459154,catboost
2024-01-11,STORE0010,SKU0029,27.888808760870447,catboost
2024-01-12,STORE0010,SKU0029,27.977988133277208,catboost
2024-01-13,STORE0010,SKU0029,33.885291872525485,catboost
2024-01-14,STORE0010,SKU0029,35.06660092664839,catboost
2024-01-01,STORE0010,SKU0030,44.832549578717604,catboost
2024-01-02,STORE0010,SKU0030,44.245518638842356,catboost
2024-01-03,STORE0010,SKU0030,44.78173693853898,catboost
2024-01-04,STORE0010,SKU0030,45.14992683766316,catboost
2024-01-05,STORE0010,SKU0030,45.120609698776775,catboost
2024-01-06,STORE0010,SKU0030,53.167186618735506,catboost
2024-01-07,STORE0010,SKU0030,54.23686455908066,catboost
2024-01-08,STORE0010,SKU0030,44.753465414348895,catboost
2024-01-09,STORE0010,SKU0030,44.763419574552906,catboost
2024-01-10,STORE0010,SKU0030,44.07619512110357,catboost
2024-01-11,STORE0010,SKU0030,44.81547606364072,catboost
2024-01-12,STORE0010,SKU0030,44.62697360965285,catboost
2024-01-13,STORE0010,SKU0030,53.473438569486696,catboost
2024-01-14,STORE0010,SKU0030,54.662876613363125,catboost
2024-01-01,STORE0010,SKU0032,70.21966404238351,catboost
2024-01-02,STORE0010,SKU0032,68.12033996275386,catboost
2024-01-03,STORE0010,SKU0032,67.31732761449852,catboost
2024-01-04,STORE0010,SKU0032,67.05272805848479,catboost
2024-01-05,STORE0010,SKU0032,66.63378925027322,catboost
2024-01-06,STORE0010,SKU0032,80.40176197334695,catboost
2024-01-07,STORE0010,SKU0032,81.63681374975499,catboost
2024-01-08,STORE0010,SKU0032,65.87195757851381,catboost
2024-01-09,STORE0010,SKU0032,64.64378022335075,catboost
2024-01-10,STORE0010,SKU0032,65.57059684688723,catboost
2024-01-11,STORE0010,SKU0032,65.4756880011319,catboost
2024-01-12,STORE0010,SKU0032,64.98057520072499,catboost
2024-01-13,STORE0010,SKU0032,78.07534323077249,catboost
2024-01-14,STORE0010,SKU0032,80.34364722674994,catboost
2024-01-01,STORE0010,SKU0034,137.36324041692555,catboost
2024-01-02,STORE0010,SKU0034,137.54396992011232,catboost
2024-01-03,STORE0010,SKU0034,137.28790360165772,catboost
2024-01-04,STORE0010,SKU0034,136.07755292735192,catboost
2024-01-05,STORE0010,SKU0034,130.77329574920174,catboost
2024-01-06,STORE0010,SKU0034,153.13974774484052,catboost
2024-01-07,STORE0010,SKU0034,157.22504295073952,catboost
2024-01-08,STORE0010,SKU0034,124.01945501998809,catboost
2024-01-09,STORE0010,SKU0034,121.44138451914164,catboost
2024-01-10,STORE0010,SKU0034,120.30122144335402,catboost
2024-01-11,STORE0010,SKU0034,120.1708793476229,catboost
2024-01-12,STORE0010,SKU0034,122.28912388381096,catboost
2024-01-13,STORE0010,SKU0034,143.16569538174429,catboost
2024-01-14,STORE0010,SKU0034,144.65040365505087,catboost
2024-01-01,STORE0010,SKU0035,162.3482079762048,catboost
2024-01-02,STORE0010,SKU0035,150.04109796883495,catboost
2024-01-03,STORE0010,SKU0035,150.51693269370733,catboost
2024-01-04,STORE0010,SKU0035,150.31263374634904,catboost
